InventoryID	LanguageCode	LanguageName	Phoneme	PhonemeOld	Allophones	AllophonesOld	Notes	NotesTwo
	krs	Kresh	ɔ	ɔ				Santandrea 1976
	krs	Kresh	o	o
	krs	Kresh	n	n
	krs	Kresh	ts	ts				Santandrea 1976
	krs	Kresh	θ	θ				Santandrea 1976
	krs	Kresh	p	p
	krs	Kresh	s	s
	krs	Kresh	r	r
	krs	Kresh	ɾ	ɾ				Santandrea 1976
	krs	Kresh	u	u
	krs	Kresh	ʊ	ʊ				Santandrea 1976
	krs	Kresh	t	t
	krs	Kresh	w	w
	krs	Kresh	v	v
	krs	Kresh	z	z
	krs	Kresh	ɡb	ɡb

756	kri	Krio	ʃ	ʃ
	kri	Krio	ai	ai
	kri	Krio	au	au
	kri	Krio	ɡb	ɡb
	kri	Krio	ɔi	ɔi
	kri	Krio	d̠ʒ	ʤ
	kri	Krio	t̠ʃ	ʧ
	kri	Krio	kp	kp
	kri	Krio	ŋ	ŋ
	kri	Krio	ɔ	ɔ
	kri	Krio	ɛ	ɛ
	kri	Krio	a	a
	kri	Krio	b	b
	kri	Krio	e	e
	kri	Krio	d	d
	kri	Krio	ɡ	ɡ
	kri	Krio	f	f
	kri	Krio	i	i
	kri	Krio	k	k
	kri	Krio	j	j
	kri	Krio	m	m
	kri	Krio	l	l
	kri	Krio	o	o
	kri	Krio	n	n
	kri	Krio	p	p
	kri	Krio	s	s
	kri	Krio	r	r
	kri	Krio	u	u
	kri	Krio	t	t
	kri	Krio	v	v			added from AA, not in Chanard
	kri	Krio	w	w
	kri	Krio	z	z

757	ted	Kroumen Tépo	˦	˦
	ted	Kroumen Tépo	˧	˧
	ted	Kroumen Tépo	ɪ	ɪ
	ted	Kroumen Tépo	˨	˨
	ted	Kroumen Tépo	ʊ	ʊ
	ted	Kroumen Tépo	˨˦	˨˦
	ted	Kroumen Tépo	ɡb	ɡb	[ɡb]	ɡb,ŋm
	ted	Kroumen Tépo	ɡb	ɡb	[ŋm]	ɡb,ŋm
	ted	Kroumen Tépo	kʷ	kw
	ted	Kroumen Tépo	ɔ	ɔ
	ted	Kroumen Tépo	ɛ	ɛ
	ted	Kroumen Tépo	ɟ	ɟ	[ɟ]	ɟ,ɲ
	ted	Kroumen Tépo	ɟ	ɟ	[ɲ]	ɟ,ɲ
	ted	Kroumen Tépo	a	a
	ted	Kroumen Tépo	c	c
	ted	Kroumen Tépo	b	b	[b]	b,m
	ted	Kroumen Tépo	b	b	[m]	b,m
	ted	Kroumen Tépo	e	e
	ted	Kroumen Tépo	d	d	[d]	d,n
	ted	Kroumen Tépo	d	d	[n]	d,n
	ted	Kroumen Tépo	ɡ	ɡ	[ɡ]	ɡ,ŋ
	ted	Kroumen Tépo	ɡ	ɡ	[ŋ]	ɡ,ŋ
	ted	Kroumen Tépo	f	f
	ted	Kroumen Tépo	i	i
	ted	Kroumen Tépo	h	h
	ted	Kroumen Tépo	k	k
	ted	Kroumen Tépo	j	j
	ted	Kroumen Tépo	l	l
	ted	Kroumen Tépo	o	o
	ted	Kroumen Tépo	p	p
	ted	Kroumen Tépo	s	s
	ted	Kroumen Tépo	r	r
	ted	Kroumen Tépo	u	u
	ted	Kroumen Tépo	t	t
	ted	Kroumen Tépo	w	w
	ted	Kroumen Tépo	ĩ	ĩ			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ɪ̃	ɪ̃			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ẽ	ẽ			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ɛ̃	ɛ̃			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ũ	ũ			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ʊ̃	ʊ̃			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	õ	õ			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ɔ̃	ɔ̃			vowels have phonemic nasal counterpart
	ted	Kroumen Tépo	ã	ã			vowels have phonemic nasal counterpart

758	kuj	Kuria	nd	nd
	kuj	Kuria	β	β
	kuj	Kuria	ŋɡ	ŋɡ
	kuj	Kuria	ɔ	ɔ
	kuj	Kuria	ɛ	ɛ
	kuj	Kuria	a	a
	kuj	Kuria	ɣ	ɣ	[ɣ]	ɣ,r
	kuj	Kuria	ɣ	ɣ	[r]	ɣ,r
	kuj	Kuria	e	e
	kuj	Kuria	ç	ç
	kuj	Kuria	i	i
	kuj	Kuria	h	h
	kuj	Kuria	k	k
	kuj	Kuria	j	j
	kuj	Kuria	m	m
	kuj	Kuria	o	o
	kuj	Kuria	n	n
	kuj	Kuria	s	s
	kuj	Kuria	ɲ	ɲ
	kuj	Kuria	u	u
	kuj	Kuria	t	t
	kuj	Kuria	w	w
	kuj	Kuria	ɾ	ɾ

759	kus	Kusal	ɪ	ɪ
	kus	Kusal	ʊ	ʊ
	kus	Kusal	ʔ	ʔ
	kus	Kusal	ɰ	ɰ			replaced with IPA symbol
	kus	Kusal	kp	kp
	kus	Kusal	ŋ	ŋ
	kus	Kusal	ɔ	ɔ
	kus	Kusal	ɛ	ɛ
	kus	Kusal	a	a
	kus	Kusal	b	b
	kus	Kusal	e	e
	kus	Kusal	d	d
	kus	Kusal	ɡ	ɡ
	kus	Kusal	f	f
	kus	Kusal	i	i
	kus	Kusal	h	h
	kus	Kusal	k	k
	kus	Kusal	j	j
	kus	Kusal	m	m
	kus	Kusal	l	l
	kus	Kusal	o	o
	kus	Kusal	n	n
	kus	Kusal	p	p
	kus	Kusal	s	s
	kus	Kusal	r	r
	kus	Kusal	u	u
	kus	Kusal	t	t
	kus	Kusal	w	w
	kus	Kusal	v	v
	kus	Kusal	z	z
	kus	Kusal	ɡb	ɡb
	kus	Kusal	iː	iː			vowels have phonemic long counterpart
	kus	Kusal	ɪː	ɪː			vowels have phonemic long counterpart
	kus	Kusal	eː	eː			vowels have phonemic long counterpart
	kus	Kusal	ɛː	ɛː			vowels have phonemic long counterpart
	kus	Kusal	uː	uː			vowels have phonemic long counterpart
	kus	Kusal	ʊː	ʊː			vowels have phonemic long counterpart
	kus	Kusal	oː	oː			vowels have phonemic long counterpart
	kus	Kusal	ɔː	ɔː			vowels have phonemic long counterpart
	kus	Kusal	aː	aː			vowels have phonemic long counterpart
	kus	Kusal	ɪ̃	ɪ̃			tense vowels have phonemic nasal counterpart
	kus	Kusal	ɛ̃	ɛ̃			tense vowels have phonemic nasal counterpart
	kus	Kusal	ʊ̃	ʊ̃̃			tense vowels have phonemic nasal counterpart
	kus	Kusal	ɔ̃	ɔ̃			tense vowels have phonemic nasal counterpart

760	las	Lama	˦˨	˦˨
	las	Lama	˨	˨
	las	Lama	j	j
	las	Lama	ʊ	ʊ
	las	Lama	˨	˨
	las	Lama	˨˦	˨˦
	las	Lama	kp	kp
	las	Lama	t̠ʃ	ʧ
	las	Lama	r	r
	las	Lama	ŋ	ŋ
	las	Lama	ɔ	ɔ
	las	Lama	ɖ	ɖ
	las	Lama	ə	ə
	las	Lama	ɛ	ɛ
	las	Lama	a	a
	las	Lama	e	e
	las	Lama	ɸ	ɸ			changed to AA, listed as /f/ in Chanard
	las	Lama	i	i
	las	Lama	h	h
	las	Lama	k	k
	las	Lama	ɪ	ɪ
	las	Lama	m	m
	las	Lama	l	l
	las	Lama	o	o
	las	Lama	n	n
	las	Lama	p	p
	las	Lama	s	s
	las	Lama	ɲ	ɲ
	las	Lama	u	u
	las	Lama	t	t
	las	Lama	w	w
	las	Lama	ɨ	ɨ
	las	Lama	iː	iː			vowels have phonemic long counterpart
	las	Lama	ɪː	ɪː			vowels have phonemic long counterpart
	las	Lama	eː	eː			vowels have phonemic long counterpart
	las	Lama	ɛː	ɛː			vowels have phonemic long counterpart
	las	Lama	ɨː	ɨː			vowels have phonemic long counterpart
	las	Lama	əː	əː			vowels have phonemic long counterpart
	las	Lama	uː	uː			vowels have phonemic long counterpart
	las	Lama	ʊː	ʊː			vowels have phonemic long counterpart
	las	Lama	oː	oː			vowels have phonemic long counterpart
	las	Lama	ɔː	ɔː			vowels have phonemic long counterpart
	las	Lama	aː	aː			vowels have phonemic long counterpart
	las	Lama	ĩ	ĩ			short vowels have phonemic nasal counterpart
	las	Lama	ɪ̃	ɪ̃			short vowels have phonemic nasal counterpart
	las	Lama	ẽ	ẽ			short vowels have phonemic nasal counterpart
	las	Lama	ɛ̃	ɛ̃			short vowels have phonemic nasal counterpart
	las	Lama	ɨ̃	ɨ̃			short vowels have phonemic nasal counterpart
	las	Lama	ə̃	ə̃			short vowels have phonemic nasal counterpart
	las	Lama	ũ	ũ			short vowels have phonemic nasal counterpart
	las	Lama	ʊ̃	ʊ̃̃			short vowels have phonemic nasal counterpart
	las	Lama	õ	õ			short vowels have phonemic nasal counterpart
	las	Lama	ɔ̃	ɔ̃			short vowels have phonemic nasal counterpart
	las	Lama	ã	ã			short vowels have phonemic nasal counterpart

761	lln	Lele	˦	˦
	lln	Lele	˧	˧
	lln	Lele	˨	˨
	lln	Lele	kp	kp			found only in ideophones, added from AA	marginal phoneme
	lln	Lele	ɡb	ɡb			found only in ideophones, added from AA	marginal phoneme
	lln	Lele	d̠ʒ	ʤ				discrepancies in 3 sources, but seems to be consensus
	lln	Lele	t̠ʃ	ʧ				discrepancies in 3 sources, but seems to be consensus
	lln	Lele	ŋ	ŋ
	lln	Lele	ɓ	ɓ
	lln	Lele	ɗ	ɗ
	lln	Lele	a	a
	lln	Lele	b	b
	lln	Lele	e	e
	lln	Lele	d	d
	lln	Lele	ɡ	ɡ
	lln	Lele	i	i
	lln	Lele	mb	mb
	lln	Lele	nd	nd
	lln	Lele	mb	ŋb
	lln	Lele	h	h				word-initial only
	lln	Lele	k	k
	lln	Lele	j	j
	lln	Lele	m	m
	lln	Lele	l	l
	lln	Lele	o	o
	lln	Lele	n	n
	lln	Lele	p	p
	lln	Lele	s	s
	lln	Lele	r	r
	lln	Lele	u	u
	lln	Lele	t	t
	lln	Lele	w	w
	lln	Lele	iː	iː
	lln	Lele	eː	eː
	lln	Lele	uː	uː
	lln	Lele	oː	oː
	lln	Lele	aː	aː

762	led	Lendu	˦	˦			added from AA, not listed in Chanard
	led	Lendu	˧	˧			added from AA, not listed in Chanard
	led	Lendu	˨	˨			added from AA, not listed in Chanard
	led	Lendu	˨˦	˨˦			added from AA, not listed in Chanard
	led	Lendu	ʃ	ʃ
	led	Lendu	ɪ	ɪ
	led	Lendu	ʄ̥	ƈ
	led	Lendu	ʊ	ʊ
	led	Lendu	ɵ	ɵ
	led	Lendu	ʒ	ʒ
	led	Lendu	ʔ	ʔ
	led	Lendu	kp	kp
	led	Lendu	dz	ʣ
	led	Lendu	mb	mb
	led	Lendu	ɓ̥	ɓ̥
	led	Lendu	d̠ʒ	ʤ
	led	Lendu	t̠ʃ	ʧ
	led	Lendu	p	p
	led	Lendu	ɗ̥	ɗ̥
	led	Lendu	ŋmɡb	ŋmɡb
	led	Lendu	r	r
	led	Lendu	θ	θ
	led	Lendu	ndz	nʣ
	led	Lendu	ŋɡ	ŋɡ
	led	Lendu	ʔʷ	ʔw			no standard IPA symbol
	led	Lendu	ɥ	hw
	led	Lendu	nd	nd
	led	Lendu	ɓ	ɓ
	led	Lendu	ɔ	ɔ
	led	Lendu	ɗ	ɗ
	led	Lendu	ɛ	ɛ
	led	Lendu	a	a
	led	Lendu	b	b
	led	Lendu	d	d
	led	Lendu	ɡ	ɡ
	led	Lendu	f	f
	led	Lendu	i	i
	led	Lendu	h	h
	led	Lendu	k	k
	led	Lendu	j	j			rare phoneme	marginal phoneme
	led	Lendu	m	m
	led	Lendu	l	l
	led	Lendu	n	n
	led	Lendu	n̠d̠ʒ	ɲʤ
	led	Lendu	ð	ð
	led	Lendu	s	s
	led	Lendu	ɲ	ɲ
	led	Lendu	u	u
	led	Lendu	t	t
	led	Lendu	ʄ	ʄ			added from AA, not in Chanard
	led	Lendu	w	w
	led	Lendu	v	v
	led	Lendu	ts	ʦ
	led	Lendu	z	z
	led	Lendu	ɡb	ɡb

763	lom	Lɔgɔmagooi	ɡʷ	ɡw
	lom	Lɔgɔmagooi	β	β			replaced with IPA symbol
	lom	Lɔgɔmagooi	ɡb	ɡb
	lom	Lɔgɔmagooi	d̠ʒ	ʤ
	lom	Lɔgɔmagooi	kp	kp
	lom	Lɔgɔmagooi	kʷ	kw
	lom	Lɔgɔmagooi	nʷ	nw
	lom	Lɔgɔmagooi	ŋ	ŋ
	lom	Lɔgɔmagooi	ɓ	ɓ
	lom	Lɔgɔmagooi	ɔ	ɔ
	lom	Lɔgɔmagooi	ɗ	ɗ
	lom	Lɔgɔmagooi	ə	ə
	lom	Lɔgɔmagooi	ɛ	ɛ
	lom	Lɔgɔmagooi	a	a
	lom	Lɔgɔmagooi	ɣ	ɣ
	lom	Lɔgɔmagooi	b	b
	lom	Lɔgɔmagooi	e	e
	lom	Lɔgɔmagooi	d	d
	lom	Lɔgɔmagooi	ɡ	ɡ
	lom	Lɔgɔmagooi	f	f
	lom	Lɔgɔmagooi	i	i
	lom	Lɔgɔmagooi	h	h			not in AA, only in Chanard
	lom	Lɔgɔmagooi	k	k
	lom	Lɔgɔmagooi	j	j
	lom	Lɔgɔmagooi	m	m
	lom	Lɔgɔmagooi	l	l
	lom	Lɔgɔmagooi	o	o
	lom	Lɔgɔmagooi	n	n
	lom	Lɔgɔmagooi	p	p
	lom	Lɔgɔmagooi	s	s
	lom	Lɔgɔmagooi	ɲ	ɲ
	lom	Lɔgɔmagooi	u	u
	lom	Lɔgɔmagooi	t	t
	lom	Lɔgɔmagooi	w	w
	lom	Lɔgɔmagooi	v	v
	lom	Lɔgɔmagooi	z	z
	lom	Lɔgɔmagooi	ĩ	ĩ			vowels have phonemic long counterpart (except /a/ and /ə/)
	lom	Lɔgɔmagooi	ẽ	ẽ			vowels have phonemic long counterpart (except /a/ and /ə/)
	lom	Lɔgɔmagooi	ɛ̃	ɛ̃			vowels have phonemic long counterpart (except /a/ and /ə/)
	lom	Lɔgɔmagooi	ũ	ũ			vowels have phonemic long counterpart (except /a/ and /ə/)
	lom	Lɔgɔmagooi	õ	õ			vowels have phonemic long counterpart (except /a/ and /ə/)
	lom	Lɔgɔmagooi	ɔ̃	ɔ̃			vowels have phonemic long counterpart (except /a/ and /ə/)

764	lok	Lɔkɔ	ɡb	ɡb
	lok	Lɔkɔ	t̠ʃ	ʧ
	lok	Lɔkɔ	kp	kp
	lok	Lɔkɔ	ŋ	ŋ
	lok	Lɔkɔ	ɔ	ɔ
	lok	Lɔkɔ	ɛ	ɛ
	lok	Lɔkɔ	a	a
	lok	Lɔkɔ	b	b
	lok	Lɔkɔ	e	e
	lok	Lɔkɔ	ɡ	ɡ
	lok	Lɔkɔ	f	f
	lok	Lɔkɔ	i	i
	lok	Lɔkɔ	h	h
	lok	Lɔkɔ	k	k
	lok	Lɔkɔ	j	j
	lok	Lɔkɔ	m	m
	lok	Lɔkɔ	l	l
	lok	Lɔkɔ	o	o
	lok	Lɔkɔ	n	n
	lok	Lɔkɔ	p	p
	lok	Lɔkɔ	s	s
	lok	Lɔkɔ	ɲ	ɲ
	lok	Lɔkɔ	u	u
	lok	Lɔkɔ	t	t
	lok	Lɔkɔ	w	w

765	lig	Ligbi	˦	˦
	lig	Ligbi	˨	˨
	lig	Ligbi	ɡb	ɡb
	lig	Ligbi	d̠ʒ	ʤ
	lig	Ligbi	t̠ʃ	ʧ
	lig	Ligbi	kp	kp
	lig	Ligbi	ŋ	ŋ
	lig	Ligbi	ɔ	ɔ
	lig	Ligbi	ɛ	ɛ
	lig	Ligbi	a	a
	lig	Ligbi	b	b
	lig	Ligbi	e	e
	lig	Ligbi	d	d
	lig	Ligbi	ɡ	ɡ
	lig	Ligbi	f	f
	lig	Ligbi	i	i
	lig	Ligbi	h	h
	lig	Ligbi	k	k
	lig	Ligbi	j	j
	lig	Ligbi	m	m
	lig	Ligbi	l	l
	lig	Ligbi	o	o
	lig	Ligbi	n	n
	lig	Ligbi	p	p
	lig	Ligbi	s	s
	lig	Ligbi	ɲ	ɲ
	lig	Ligbi	u	u
	lig	Ligbi	t	t
	lig	Ligbi	w	w
	lig	Ligbi	v	v
	lig	Ligbi	z	z			added from AA, not in Chanard
	lig	Ligbi	ĩ	ĩ			vowels have phonemic nasal counterpart
	lig	Ligbi	ẽ	ẽ			vowels have phonemic nasal counterpart
	lig	Ligbi	ɛ̃	ɛ̃			vowels have phonemic nasal counterpart
	lig	Ligbi	ũ	ũ			vowels have phonemic nasal counterpart
	lig	Ligbi	õ	õ			vowels have phonemic nasal counterpart
	lig	Ligbi	ɔ̃	ɔ̃			vowels have phonemic nasal counterpart
	lig	Ligbi	ã	ã			vowels have phonemic nasal counterpart

766	lia	Limba	ɡb	ɡb
	lia	Limba	θ	θ
	lia	Limba	ŋ	ŋ
	lia	Limba	ɔ	ɔ
	lia	Limba	ɛ	ɛ
	lia	Limba	a	a
	lia	Limba	b	b
	lia	Limba	e	e
	lia	Limba	d	d
	lia	Limba	f	f
	lia	Limba	i	i
	lia	Limba	h	h
	lia	Limba	k	k
	lia	Limba	j	j
	lia	Limba	m	m
	lia	Limba	l	l
	lia	Limba	o	o
	lia	Limba	n	n
	lia	Limba	p	p
	lia	Limba	s	s
	lia	Limba	r	r
	lia	Limba	u	u
	lia	Limba	t	t
	lia	Limba	w	w

767	lmp	Limbum	˦	˦
	lmp	Limbum	˧	˧
	lmp	Limbum	ʃ	ʃ
	lmp	Limbum	˨	˨
	lmp	Limbum	ʉ	ʉ
	lmp	Limbum	ʔ	ʔ
	lmp	Limbum	d̠ʒ	ʤ
	lmp	Limbum	t̠ʃ	ʧ
	lmp	Limbum	˦˧	˦˧
	lmp	Limbum	˧˨	˧˨
	lmp	Limbum	˨˧	˨˧			added from AA
	lmp	Limbum	˨	˨			only tone marked in orthography
	lmp	Limbum	ŋ	ŋ
	lmp	Limbum	ɛ	ɛ
	lmp	Limbum	a	a
	lmp	Limbum	ɣ	ɣ
	lmp	Limbum	b	b
	lmp	Limbum	e	e
	lmp	Limbum	d	d
	lmp	Limbum	ɡ	ɡ
	lmp	Limbum	f	f
	lmp	Limbum	i	i
	lmp	Limbum	h	h
	lmp	Limbum	k	k
	lmp	Limbum	j	j
	lmp	Limbum	m	m
	lmp	Limbum	l	l
	lmp	Limbum	o	o
	lmp	Limbum	n	n
	lmp	Limbum	p	p
	lmp	Limbum	s	s
	lmp	Limbum	r	r
	lmp	Limbum	u	u
	lmp	Limbum	t	t
	lmp	Limbum	w	w
	lmp	Limbum	v	v

768	lin	Lingala	ŋ	ŋ
	lin	Lingala	ɔ	ɔ
	lin	Lingala	ɛ	ɛ
	lin	Lingala	a	a
	lin	Lingala	b	b
	lin	Lingala	e	e
	lin	Lingala	d	d
	lin	Lingala	f	f
	lin	Lingala	i	i
	lin	Lingala	k	k
	lin	Lingala	j	j
	lin	Lingala	m	m
	lin	Lingala	l	l
	lin	Lingala	o	o
	lin	Lingala	n	n
	lin	Lingala	p	p
	lin	Lingala	s	s
	lin	Lingala	ɲ	ɲ
	lin	Lingala	u	u
	lin	Lingala	t	t
	lin	Lingala	w	w
	lin	Lingala	z	z

769	dop	Lokpa 	j	j
	dop	Lokpa 	ʊ	ʊ
	dop	Lokpa 	t̠ʃ	ʧ
	dop	Lokpa 	kp	kp
	dop	Lokpa 	ŋ	ŋ
	dop	Lokpa 	ŋm	ŋm
	dop	Lokpa 	ə	ə			added from AA, not in Chanard
	dop	Lokpa 	ɔ	ɔ
	dop	Lokpa 	ɛ	ɛ
	dop	Lokpa 	a	a
	dop	Lokpa 	ɣ	ɣ
	dop	Lokpa 	e	e
	dop	Lokpa 	f	f
	dop	Lokpa 	i	i
	dop	Lokpa 	k	k
	dop	Lokpa 	ɪ	ɪ
	dop	Lokpa 	m	m
	dop	Lokpa 	l	l
	dop	Lokpa 	o	o
	dop	Lokpa 	n	n
	dop	Lokpa 	p	p
	dop	Lokpa 	h	h			added from AA, not in Chanard
	dop	Lokpa 	s	s
	dop	Lokpa 	ɲ	ɲ
	dop	Lokpa 	u	u
	dop	Lokpa 	t	t
	dop	Lokpa 	w	w
	dop	Lokpa 	iː	iː			vowels have phonemic long counterpart
	dop	Lokpa 	ɪː	ɪː			vowels have phonemic long counterpart
	dop	Lokpa 	eː	eː			vowels have phonemic long counterpart
	dop	Lokpa 	ɛː	ɛː			vowels have phonemic long counterpart
	dop	Lokpa 	uː	uː			vowels have phonemic long counterpart
	dop	Lokpa 	ʊː	ʊː			vowels have phonemic long counterpart
	dop	Lokpa 	oː	oː			vowels have phonemic long counterpart
	dop	Lokpa 	ɔː	ɔː			vowels have phonemic long counterpart
	dop	Lokpa 	aː	aː			vowels have phonemic long counterpart
	dop	Lokpa 	əː	əː			vowels have phonemic long counterpart

770	lug	Luganda	˦	˦				Labialization: bw, pw, mw
	lug	Luganda	˨	˨				Palatalization: by, py, my
	lug	Luganda	˦˨	˦˨
	lug	Luganda	˧	˧			not in AA, only in Chanard
	lug	Luganda	d̠ʒ	ʤ
	lug	Luganda	t̠ʃ	ʧ
	lug	Luganda	ŋ	ŋ
	lug	Luganda	a	a
	lug	Luganda	b	b
	lug	Luganda	e	e
	lug	Luganda	d	d
	lug	Luganda	ɡ	ɡ
	lug	Luganda	f	f			not in AA, only in Chanard
	lug	Luganda	i	i
	lug	Luganda	k	k
	lug	Luganda	j	j
	lug	Luganda	m	m
	lug	Luganda	l	l
	lug	Luganda	o	o
	lug	Luganda	n	n
	lug	Luganda	p	p
	lug	Luganda	s	s			not in AA, only in Chanard
	lug	Luganda	ɲ	ɲ
	lug	Luganda	u	u
	lug	Luganda	t	t
	lug	Luganda	w	w
	lug	Luganda	v	v
	lug	Luganda	z	z				C:
	lug	Luganda	iː	iː			inventory includes phonemic long vowels and geminate consonants (not clear which are phonemic)
	lug	Luganda	eː	eː			inventory includes phonemic long vowels and geminate consonants (not clear which are phonemic)
	lug	Luganda	uː	uː			inventory includes phonemic long vowels and geminate consonants (not clear which are phonemic)
	lug	Luganda	oː	oː			inventory includes phonemic long vowels and geminate consonants (not clear which are phonemic)
	lug	Luganda	aː	aː			inventory includes phonemic long vowels and geminate consonants (not clear which are phonemic)

771	lgg	Lugbara	˦	˦
	lgg	Lugbara	˧	˧
	lgg	Lugbara	˨	˨
	lgg	Lugbara	ʊ	ʊ			added correct IPA symbol
	lgg	Lugbara	ʔ	ʔ
	lgg	Lugbara	kp	kp
	lgg	Lugbara	t̠ʃ	ʧ			corrected to AA, Chanard lists alveolar affricate /ts/
	lgg	Lugbara	d̠ʒ	ʤ			corrected to AA, Chanard lists alveolar affricate /dz/
	lgg	Lugbara	r	r
	lgg	Lugbara	ɪ	ɪ
	lgg	Lugbara	ɨ	ɨ
	lgg	Lugbara	ŋ	ŋ
	lgg	Lugbara	ɓ	ɓ
	lgg	Lugbara	ɔ	ɔ
	lgg	Lugbara	ɗ	ɗ
	lgg	Lugbara	ɛ	ɛ
	lgg	Lugbara	a	a
	lgg	Lugbara	b	b
	lgg	Lugbara	e	e
	lgg	Lugbara	d	d
	lgg	Lugbara	ɡ	ɡ
	lgg	Lugbara	f	f
	lgg	Lugbara	i	i
	lgg	Lugbara	h	h
	lgg	Lugbara	k	k
	lgg	Lugbara	j	j
	lgg	Lugbara	m	m
	lgg	Lugbara	l	l
	lgg	Lugbara	o	o
	lgg	Lugbara	n	n
	lgg	Lugbara	p	p
	lgg	Lugbara	s	s
	lgg	Lugbara	ɲ	ɲ
	lgg	Lugbara	u	u
	lgg	Lugbara	t	t
	lgg	Lugbara	w	w
	lgg	Lugbara	v	v
	lgg	Lugbara	z	z
	lgg	Lugbara	ɡb	ɡb

772	lee	Lyélé	˦	˦			added from AA, not in Chanard	R. P. Gilbert Bon 1953
	lee	Lyélé	˧	˧			added from AA, not in Chanard	R. P. Gilbert Bon 1953
	lee	Lyélé	˨	˨			added from AA, not in Chanard	R. P. Gilbert Bon 1953
	lee	Lyélé	˨˦	˨˦			added from AA, not in Chanard
	lee	Lyélé	ʃ	ʃ
	lee	Lyélé	r̝	r̝			added symbol IPA for raised 'r'
	lee	Lyélé	ʒ	ʒ
	lee	Lyélé	w̃	wˠ			no non-diacritic symbol for velarized 'w'; SM updated from velarized to nasalized
	lee	Lyélé	ʎ	ʎ			added standard IPA symbol
	lee	Lyélé	ɹ	ɹ			added standard IPA symbol
	lee	Lyélé	ɔ	ɔ
	lee	Lyélé	ə	ə
	lee	Lyélé	ɛ	ɛ
	lee	Lyélé	ɟ	ɟ
	lee	Lyélé	a	a
	lee	Lyélé	c	c
	lee	Lyélé	b	b
	lee	Lyélé	e	e
	lee	Lyélé	d	d
	lee	Lyélé	ɡ	ɡ
	lee	Lyélé	f	f
	lee	Lyélé	i	i
	lee	Lyélé	k	k
	lee	Lyélé	j	j
	lee	Lyélé	m	m
	lee	Lyélé	l	l
	lee	Lyélé	o	o
	lee	Lyélé	n	n
	lee	Lyélé	p	p
	lee	Lyélé	s	s
	lee	Lyélé	ɲ	ɲ
	lee	Lyélé	u	u
	lee	Lyélé	t	t
	lee	Lyélé	w	w
	lee	Lyélé	v	v
	lee	Lyélé	z	z
	lee	Lyélé	ĩ	ĩ			vowels have phonemic nasal counterpart
	lee	Lyélé	ẽ	ẽ			vowels have phonemic nasal counterpart
	lee	Lyélé	ɛ̃	ɛ̃			vowels have phonemic nasal counterpart
	lee	Lyélé	ũ	ũ			vowels have phonemic nasal counterpart
	lee	Lyélé	õ	õ			vowels have phonemic nasal counterpart
	lee	Lyélé	ɔ̃	ɔ̃			vowels have phonemic nasal counterpart
	lee	Lyélé	ã	ã			vowels have phonemic nasal counterpart
	lee	Lyélé	ə̃	ə̃			vowels have phonemic nasal counterpart

773	mcu	Mambila (Cameroon)	˦	˦
	mcu	Mambila (Cameroon)	˨	˨
	mcu	Mambila (Cameroon)	˦˨	˦˨
	mcu	Mambila (Cameroon)	n̠d̠ʒ	nʤ
	mcu	Mambila (Cameroon)	˨˦	˨˦
	mcu	Mambila (Cameroon)	mb	mb
	mcu	Mambila (Cameroon)	d̠ʒ	ʤ
	mcu	Mambila (Cameroon)	t̠ʃ	ʧ
	mcu	Mambila (Cameroon)	nd	nd
	mcu	Mambila (Cameroon)	ɱv	mv
	mcu	Mambila (Cameroon)	ŋɡ	ŋɡ
	mcu	Mambila (Cameroon)	ŋ	ŋ
	mcu	Mambila (Cameroon)	ɔ	ɔ
	mcu	Mambila (Cameroon)	a	a
	mcu	Mambila (Cameroon)	b	b
	mcu	Mambila (Cameroon)	e	e
	mcu	Mambila (Cameroon)	d	d	[d]	d,r
	mcu	Mambila (Cameroon)	d	d	[r]	d,r
	mcu	Mambila (Cameroon)	ɡ	ɡ
	mcu	Mambila (Cameroon)	f	f
	mcu	Mambila (Cameroon)	i	i
	mcu	Mambila (Cameroon)	h	h
	mcu	Mambila (Cameroon)	k	k
	mcu	Mambila (Cameroon)	j	j
	mcu	Mambila (Cameroon)	m	m
	mcu	Mambila (Cameroon)	l	l
	mcu	Mambila (Cameroon)	o	o
	mcu	Mambila (Cameroon)	n	n
	mcu	Mambila (Cameroon)	p	p
	mcu	Mambila (Cameroon)	s	s
	mcu	Mambila (Cameroon)	ɲ	ɲ
	mcu	Mambila (Cameroon)	u	u
	mcu	Mambila (Cameroon)	t	t
	mcu	Mambila (Cameroon)	w	w
	mcu	Mambila (Cameroon)	v	v				Labialization: kw or gw
	mcu	Mambila (Cameroon)	iː	iː			vowels have phonemic long counterpart where there is a tone glide)
	mcu	Mambila (Cameroon)	eː	eː			vowels have phonemic long counterpart where there is a tone glide)
	mcu	Mambila (Cameroon)	aː	aː			vowels have phonemic long counterpart where there is a tone glide)
