InventoryID	BibtexKey	Source
1370	1370_say	gm
1371	1371_nzb	gm
1372	1372_dsq	gm
1373	1373_ktb	gm
1374	1374_otr	gm
1375	1375_otr	gm
1376	1376_nmi	gm
1377	1377_fli	gm
1378	1378_mcw	gm
1379	1379_nmn	gm
1380	1380_kib	gm
1381	1381_kki	gm
1382	1382_oks	gm
1383	1383_knw	gm
1384	1384_bbj	gm
1385	1385_afn	gm
1386	1386_tkq	gm
1387	1387_sgc	gm
1388	1388_pbr	gm
1389	1389_hoo	gm
1390	1390_bwu	gm
1391	1391_bjt	gm
1392	1392_now	gm
1393	1393_dan_santa	gm
1394	1394_pko	gm
1395	1395_afr	gm
1396	1396_hertzon	gm
1397	1397_hertzon	gm
1398	1398_din	gm
1399	1399_tano	gm
1400	1400_tano	gm
1401	1401_hna	gm
1402	1402_bhs	gm
1403	1403_langermann	gm
1403	1403_xed	gm
1404	1404_langermann	gm
1405	1405_ikw	gm
1406	1406_kot	gm
1407	1407_gmm	gm
1408	1408_mqb	gm
1409	1409_mlw	gm
1410	1410_muy	gm
1411	1411_jgo	gm
1412	1412_dmo	gm
1413	1413_ntm	gm
1414	1414_stv	gm
1415	1415_weh	gm
1416	1416_kadugli_krongo	gm
1417	1417_kadugli_krongo	gm
1418	1418_kadugli_krongo	gm
1419	1419_kadugli_krongo	gm
1420	1420_kadugli_krongo	gm
1421	1421_kadugli_krongo	gm
1422	1422_kadugli_krongo	gm
1423	1423_kadugli_krongo	gm
1424	1424_mgc	gm
1425	1425_luc	gm
1426	1426_keg	gm
1427	1427_talodi	gm
1428	1428_talodi	gm
1429	1429_talodi	gm
1430	1430_talodi	gm
1431	1431_did	gm
1432	1432_lwoian	gm
1433	1433_lwoian	gm
1434	1434_lwoian	gm
1435	1435_viri	gm
1436	1436_viri	gm
1437	1437_bde	gm
1438	1438_fpe	gm
1439	1439_jit	gm
1440	1440_dim	gm
1441	1441_lto	gm
1442	1442_djm	gm
1443	1443_kam	gm
1444	1444_ksf	gm
1445	1445_laj	gm
1446	1446_lks_donohew	gm
1446	1446_lks	gm
1447	1447_nuj	gm
1448	1448_wmw	gm
1449	1449_xkv	gm
1450	1450_boz	gm
1451	1451_alw	gm
1452	1452_deg	gm
1453	1453_bud	gm
1454	1454_pre	gm
1455	1455_nko	gm
1456	1456_gunan_gurage	gm
1457	1457_gunan_gurage	gm
1458	1458_gunan_gurage	gm
1459	1459_gunan_gurage	gm
1460	1460_gunan_gurage	gm
1461	1461_gunan_gurage	gm
1462	1462_gunan_gurage	gm
1463	1463_gunan_gurage	gm
1464	1464_gunan_gurage	gm
1465	1465_gunan_gurage	gm
1466	1466_gunan_gurage	gm
1467	1467_gunan_gurage	gm
1468	1468_dnn	gm
1469	1469_bmi	gm
1470	1470_niy	gm
1471	1471_ndh	gm
1472	1472_mym	gm
1473	1473_nsg	gm
1474	1474_myb	gm
1475	1475_sese	gm
1476	1476_soo	gm
1477	1477_bench	gm
1478	1478_gimira	gm
1479	1479_bench	gm
1480	1480_zay	gm
1481	1481_gamo	gm
1482	1482_kqy	gm
1483	1483_aiw	gm
1484	1484_omotic_bender	gm
1485	1485_omotic_bender	gm
1486	1486_omotic_bender	gm
1487	1487_omotic_bender	gm
1488	1488_mdm	gm
1489	1489_lsm	gm
1490	1490_nnw	gm
1491	1491_nbl	gm
1492	1492_sxw	gm
1493	1493_laarim_stirtz	gm
1494	1494_bjg	gm
1495	1495_doy	gm
1496	1496_beledugu_bam	gm
1497	1497_hbn	gm
1498	1498_kga	gm
1499	1499_shw	gm
1500	1500_ttb	gm
1501	1501_wambo	gm
1502	1502_wambo	gm
1503	1503_wambo	gm
1504	1504_wambo	gm
1505	1505_wambo	gm
1506	1506_wambo	gm
1507	1507_wambo	gm
1508	1508_xon_naware	gm
1509	1509_zag	gm
1510	1510_zwa	gm
1511	1511_zmx	gm
1512	1512_bbo_new	gm
1513	1513_bez_Morrison	gm
1514	1514_kpelle_guinea	gm
1515	1515_kke_russian	gm
1516	1516_Lele_vydrine	gm
1517	1517_looma_mandenkan	gm
1518	1518_mev	gm
1519	1519_ross_kyanga	gm
1520	1520_ross_kyanga	gm
1521	1521_abu	gm
1522	1522_abb	gm
1523	1523_afu	gm
1524	1524_agq_hyman	gm
1525	1525_arv	gm
1526	1526_abi_tresbarats	gm
1527	1527_adj_herault	gm
1528	1528_ahi	gm
1529	1529_ald_duponchel	gm
1530	1530_ahs_tinor	gm
1531	1531_zdj_patin	gm
1532	1532_akpes	gm
1533	1533_etx	gm
1534	1534_fwrightmathesis	gm
1535	1535_gel	gm
1536	1536_idu	gm
1537	1537_iri	gm
1538	1538_izr	gm
1539	1539_jer_eboze	gm
1540	1540_agb_hyman	gm
1541	1541_logba	gm
1542	1542_awngi_2010	gm
1543	1543_Glavda_Morphology	gm
1544	1544_uwu_ahan	gm
1545	1545_uwu_ahan	gm
1546	1546_ronga	gm
1547	1547_Comorian-inventories	gm
1548	1548_biv	gm
1549	1549_cwt	gm
1550	1550_ati	gm
1551	1551_aoa	gm
1552	1552_hae	gm
1553	1553_pov	gm
1554	1554_manenguba	gm
1555	1555_manenguba	gm
1556	1556_manenguba	gm
1557	1557_manenguba	gm
1558	1558_manenguba	gm
1559	1559_manenguba	gm
1560	1560_manenguba	gm
1561	1561_lir	gm
1562	1562_ggu	gm
1563	1563_eto	gm
1564	1564_rcf	gm
1565	1565_mls	gm
1566	1566_cri	gm
1567	1567_tan	gm
1568	1568_suk	gm
1569	1569_mfe	gm
1570	1570_krio_nylander	gm
1571	1571_ktu	gm
1572	1572_akasilimi_baasaal_podi	gm
1573	1573_bag	gm
1574	1574_BakaOrthography	gm
1575	1575_bmv	gm
1576	1576_dbq_lienhard	gm
1577	1577_gou	gm
1578	1578_gde_menetrey	gm
1579	1579_lno	gm
1580	1580_igo_gblem_ahl	gm
1581	1581_kako_ernst1992_o	gm
1582	1582_knp	gm
1583	1583_Mambila_CAM	gm
1584	1584_meq	gm
1585	1585_mfi	gm
1586	1586_mijikenda	gm
1587	1587_mijikenda	gm
1588	1588_mijikenda	gm
1589	1589_mijikenda	gm
1590	1590_mijikenda	gm
1591	1591_mijikenda	gm
1592	1592_mijikenda	gm
1593	1593_mijikenda	gm
1594	1594_mijikenda	gm
1595	1595_mlr	gm
1596	1596_mmu	gm
1597	1597_mpi	gm
1598	1598_mif	gm
1599	1599_mtk	gm
1600	1600_ncr	gm
1601	1601_nfu	gm
1602	1602_njy	gm
1603	1603_Manessy_bwamu_box	gm
1604	1604_Leger_kwami_ktf	gm
1605	1605_Benoit_gouro_goa	gm
1606	1606_Veiga_cap-vert_kea	gm
1607	1607_Elders_kulango_nku	gm
1608	1608_Sava_tsamakko_tsb	gm
1609	1609_Hdouch_tzm	gm
1610	1610_Walker_siz	gm
1611	1611_Edelsten_ndj	gm
1612	1612_Lovestrand_bva	gm
1613	1613_Lovestrand_bva	gm
1614	1614_Lovestrand_bva	gm
1615	1615_Lovestrand_bva	gm
1616	1616_Stirtz_tbi	gm
1617	1617_Good_fungom	gm
1618	1618_Good_fungom	gm
1619	1619_Good_fungom	gm
1620	1620_Good_fungom	gm
1621	1621_Good_fungom	gm
1622	1622_Kastenholz_knk	gm
1623	1623_Boyeldieu_boua	gm
1624	1624_Lukas_gis	gm
1625	1625_Mbah_mgo	gm
1626	1626_Neg_bri	gm
1627	1627_Haas_sif	gm
1628	1628_Anderson_nnh	gm
1629	1629_Patman_yas	gm
1630	1630_Eyoh_nza	gm
1631	1631_Hoskins_orc	gm
1632	1632_Mbah_pny	gm
1633	1633_Njoya_pnz	gm
1634	1634_Reid_atu	gm
1635	1635_Kinnaird_udl	gm
1636	1636_Vorbichler_les	gm
1637	1637_Bearth_neb	gm
1638	1638_Sewangi_gwe	gm
1639	1639_Kahigi_suw	gm
1640	1640_Rubanza_zin	gm
1641	1641_Rubanza_mer	gm
1642	1642_Kahigi_hka	gm
1643	1643_Rubagumya_han	gm
1644	1644_Mrikaria_old	gm
1645	1645_Mreta_ssc	gm
1646	1646_Massamba_kya	gm
1647	1647_Martin_www	gm
1648	1648_1997_kossmann_berber_phonology	gm
1649	1649_Boyeldieu_boua	gm
1650	1650_sef_tangari	gm
1651	1651_flr_vanotterloo	gm
1652	1652_sandawe_2008	gm
1653	1653_tvd_blench	gm
1654	1654_Watters_1981_Dissertation	gm
1655	1655_ybb_1991	gm
1656	1656_bfj_koopman	gm
1657	1657_bji_Amborn	gm
1658	1658_blo_morton	gm
1659	1659_fip_kwa	gm
1660	1660_naw_casali	gm
1661	1661_myo_yigezu	gm
1662	1662_nto_mangulu	gm
1663	1663_xtc_schadeberg	gm
1664	1664_uiv_foster	gm
1665	1665_btx_KaroBatak1	gm
1666	1666_tgl_Himmelmann	gm
1667	1667_ssb_Jun	gm
1668	1668_kqr_Kroeger	gm
1669	1669_beg_Clynes	gm
1670	1670_ilo_Rubino	gm
1671	1671_cjm_Thurgood	gm
1672	1672_mkm_Larish	gm
1673	1673_mkm_Larish	gm
1674	1674_nia_Brown	gm
1675	1675_jav_Ogloblin	gm
1676	1676_blf_Zubol	gm
1677	1677_mak_Jukes	gm
1678	1678_xma_Mead	gm
1679	1679_xbr_Klamer	gm
1680	1680_tet_Engelenhoven	gm
1681	1681_tet_Engelenhoven	gm
1682	1682_mky_Bowden	gm
1683	1683_bhw_Steinhauer	gm
1684	1684_abs_Paauw	gm
1685	1685_abs_Paauw	gm
1686	1686_abs_Paauw	gm
1687	1687_abs_Paauw	gm
1688	1688_abs_Paauw	gm
1689	1689_abs_Paauw	gm
1690	1690_idn_Snedden	gm
1691	1691_mad_Davies	gm
1692	1692_Garry_Rubino	gm
1693	1693_Garry_Rubino	gm
1694	1694_Garry_Rubino	gm
1695	1695_Garry_Rubino	gm
1696	1696_Garry_Rubino	gm
1697	1697_Garry_Rubino	gm
1698	1698_Garry_Rubino	gm
1699	1699_Garry_Rubino	gm
1700	1700_Tengger	gm
1701	Natarajan1985	ra
1702	Manoharan1989	ra
1703	Ravindran1974	ra
1704	Gurubasave1972	ra
1705	Abraham1985	ra
1706	Goswami1978	ra
1707	Saksena1971	ra
1708	Swaminathan1972	ra
1709	Rangan1975	ra
1710	Upadhyay1975	ra
1711	Bhattacharya1988	ra
1712	Kulkarni1976	ra
1713	Ramaswami1992	ra
1714	Bhat1968	ra
1715	Ramaswami1976	ra
1716	Jaiswal1962	ra
1717	Sharma1989	ra
1718	KaptoND	ra
1719	Sharma1989	ra
1720	Ashirvadam1992	ra
1721	Sharma1988	ra
1722	DasGupta1963	ra
1723	Barling1961	ra
1724	Sharma1979	ra
1725	Nair1979	ra
1726	GnanasundaramND	ra
1727	Chila1972	ra
1728	Ohala1983	ra
1729	RamaswamiND	ra
1730	Perialwar1970	ra
1731	Satish1990	ra
1732	Matson1964	ra
1733	Chauhan1992	ra
1734	Upadhyaya1972	ra
1735	Srinivasa1978	ra
1736	Jeyapaul1987	ra
1737	Pillai1978	ra
1738	Handoo1973	ra
1739	Natanasabapathy1976	ra
1740	Biligiri1965	ra
1741	Nagaraja1990	ra
1742	Kapfo1992	ra
1743	Balakrishnan1976	ra
1744	Emeneau1961	ra
1745	Krishnamurthy1969	ra
1746	Bhaskararao1980	ra
1747	Katre1966	ra
1748	Bhat1971	ra
1748	Shetty1978	ra
1749	Zide1960	ra
1750	Subbiah1986	ra
1751	Rao1979	ra
1752	Gopabandhu1981	ra
1753	Sharma1985	ra
1754	Ekka1985	ra
1755	Reddy1974	ra
1756	Koshal1976	ra
1757	Trail1970	ra
1758	Sinha1966	ra
1759	Acharya1975	ra
1760	Weidert1975	ra
1761	Davis1984	ra
1762	Syamala1972	ra
1763	Das1973	ra
1764	Singh1975	ra
1765	Giridhar1994	ra
1766	Kelkar1958	ra
1766	Berntsen1975	ra
1767	Sastry1984	ra
1768	Prasad1991	ra
1769	Kosha1989	ra
1770	Sinha1974	ra
1770	Osada1992	ra
1771	Krishnamoorthy1984	ra
1772	Srivastava1962	ra
1773	Das1977	ra
1774	Bhattacharya1956	ra
1775	Pattanayak1966	ra
1775	Pattanayak1972	ra
1776	GiridharND	ra
1777	Burrow1953	ra
1778	Sharma1982	ra
1779	Burrow1970	ra
1780	Dulai1980	ra
1781	Fernandez1969	ra
1782	Sukumar1971	ra
1783	Suryakumari1991	ra
1784	Sreedhar1976	ra
1785	Rajapurohit1983	ra
1786	Kubchandani1963	ra
1787	Ramamurti1931	ra
1788	RamaswamiND	ra
1789	Arokianathan1980	ra
1790	Bandyoppadhyay1980	ra
1791	Venkateswara1972	ra
1792	Thirumalai1972	ra
1793	Saktivel1976	ra
1794	Karapurkar1972	ra
1795	Bhat1967	ra
1796	Mohanlal1991	ra
1797	Hasan1980	ra
1798	Srinivasa1970	ra
1799	Mallikarjun1982	ra
1800	Srinivasa1976	ra
1801	1801_Aguilera2001	saphon
1801	1801_Viegas2005	saphon
1802	1802_Viegas2005	saphon
1803	1803_Melendez2000	saphon
1803	1803_Wilsonetal1992	saphon
1804	1804_Facundes2000	saphon
1805	1805_Pet1988	saphon
1806	1806_Dirks1953	saphon
1806	1806_Kindberg1980	saphon
1807	1807_Payneetal1982	saphon
1808	1808_Mihas2010	saphon
1809	1809_Payne1982	saphon
1810	1810_Garciasalazar1997	saphon
1811	1811_Ramirez2001	saphon
1812	1812_Mosonyi2000	saphon
1813	1813_Aikhenvald1995	saphon
1814	1814_Ramirez2001	saphon
1815	1815_Swift1988	saphon
1816	1816_Parker1991	saphon
1817	1817_Granadillo2006	saphon
1818	1818_Rezende2003	saphon
1819	1819_Faustetal2002	saphon
1820	1820_Desouza2007	saphon
1821	1821_Dossantossilva2008	saphon
1822	1822_Michael2011	saphon
1823	1823_Corbera2012	saphon
1824	1824_Corberamori2008	saphon
1824	1824_Michael2008	saphon
1825	1825_Shaver1996	saphon
1826	1826_Launey2003	saphon
1827	1827_Patte1989	saphon
1828	1828_Dasilva2009	saphon
1829	1829_Mosonyi2000	saphon
1830	1830_Allin1976	saphon
1831	1831_Aikhenvald2003	saphon
1832	1832_Silva2008	saphon
1832	1832_Martins2009	saphon
1833	1833_Ferreira	saphon
1833	1833_Dossantos2006	saphon
1834	1834_Aikhenvald1998	saphon
1835	1835_Richards1977	saphon
1836	1836_Mansen2000	saphon
1836	1836_Mansen1972	saphon
1836	1836_Adelaar2004	saphon
1837	1837_Ramirez1992	saphon
1838	1838_Fast1953	saphon
1838	1838_Duff-Tripp1998	saphon
1839	1839_Mosonyi2000	saphon
1840	1840_Mujica1992	saphon
1841	1841_Sebastianetal2008	saphon
1842	1842_Schaueretal2000	saphon
1843	1843_Danielsen2007	saphon
1844	1844_Ottetal1967	saphon
1845	1845_Moranetal1977	saphon
1845	1845_Koop1988	saphon
1845	1845_Dixon2004	saphon
1846	1846_Ladefogedetal1997	saphon
1846	1846_Dixon2004	saphon
1847	1847_Dixon2004	saphon
1847	1847_Vogel1993	saphon
1848	1848_Adamsetal1976	saphon
1848	1848_Dixon2004	saphon
1849	1849_Chapmanetal1991	saphon
1849	1849_Dixon2004	saphon
1850	1850_Suzuki1997	saphon
1851	1851_Apaza2007	saphon
1852	1852_Hardman1966	saphon
1853	1853_Calvache2000	saphon
1854	1854_Floyd2010	saphon
1855	1855_Branks1973	saphon
1855	1855_Long1985	saphon
1855	1855_Vasquez2000	saphon
1856	1856_Moore1972	saphon
1856	1856_Moore1962	saphon
1856	1856_Curnowetal1998	saphon
1857	1857_Weberetal2001	saphon
1857	1857_Parker2000	saphon
1857	1857_Parker2001	saphon
1858	1858_Seifart2005	saphon
1859	1859_Waltonetal2000	saphon
1859	1859_Waltonetal1972	saphon
1860	1860_ValenzuelaGussenhoven2013	saphon
1861	1861_Barraza2005	saphon
1861	1861_Hartetal1976	saphon
1862	1862_Meira1998	saphon
1863	1863_Koehnetal1971	saphon
1864	1864_Ferreiraalvez2010	saphon
1865	1865_Meira2005	saphon
1866	1866_Meira2005	saphon
1867	1867_Renault-Lescure2009	saphon
1868	1868_Alvarez2003	saphon
1869	1869_Courtz2008	saphon
1870	1870_Robayomorenoetal2001	saphon
1871	1871_Derbyshire1985	saphon
1871	1871_Derbyshire1999	saphon
1872	1872_Pacheco2007	saphon
1873	1873_Souzacruz2005	saphon
1874	1874_Oquendo2004	saphon
1875	1875_Wallace1977	saphon
1876	1876_Meira2005	saphon
1877	1877_Abbott1991	saphon
1877	1877_Carson1981	saphon
1878	1878_Matteimuller2003	saphon
1879	1879_Caceres2007	saphon
1880	1880_Halletal1988	saphon
1881	1881_Pessoa2005	saphon
1881	1881_Cruz1995	saphon
1882	1881_Pessoa2006	saphon
1882	1882_Tuggy1989	saphon
1882	1882_Edwards1978	saphon
1882	1882_Pessoa2006	saphon
1883	1883_Matteimuller2003	saphon
1884	1884_Meira1999	saphon
1884	1884_Meira1998	saphon
1885	1885_Bruno2003	saphon
1886	1886_Hawkins1998	saphon
1886	1886_Derbyshire1999	saphon
1887	1887_Tavares2006	saphon
1888	1888_Matteimuller2003	saphon
1889	1889_Popky1999	saphon
1889	1889_BirchhallNULL	saphon
1890	1890_Everett1997	saphon
1891	1891_Landaburu2000	saphon
1892	1892_Mogollon2000	saphon
1893	1893_Adelaar2004	saphon
1894	1894_Malone2006	saphon
1895	1895_FischerNULL	saphon
1896	1896_Gawthorneetal1984	saphon
1897	1897_Adelaaretal2004	saphon
1898	1898_Amaya2000	saphon
1898	1898_Frank1993	saphon
1899	1899_Headland1997	saphon
1900	1900_Fonnegra2000	saphon
1901	1901_Adelaaretal2004	saphon
1902	1902_Mortensen1994	saphon
1903	1903_Aguirre-Licht1998	saphon
1904	1904_Hoyosbenitez2000	saphon
1905	1905_Harms1984	saphon
1905	1905_Harms1994	saphon
1906	1906_Adelaar2004	saphon
1907	1907_Viegas2005	saphon
1908	1908_Adelaaretal2004	saphon
1909	1909_Vallejos2010	saphon
1910	1910_Merchangalindo2000	saphon
1911	1911_Kondoetal1972	saphon
1911	1911_Kondo1984	saphon
1911	1911_Ardila2000	saphon
1912	1912_Keels1985	saphon
1912	1912_Tobar2000	saphon
1913	1913_Lobo-Guerrero2000	saphon
1914	1914_Najilis1966	saphon
1915	1915_Sandalo1997	saphon
1916	1916_Coriaetal2006	saphon
1916	1916_Grondona1998	saphon
1917	1917_Vidal2001	saphon
1918	1918_Klein1978	saphon
1919	1919_Messineo1988	saphon
1920	1920_Tripp1995	saphon
1921	1921_Alexander-Bakkerus2005	saphon
1922	1922_Lanaburu2000	saphon
1923	1923_Lev2012	saphon
1924	1924_Adelaaretal2004	saphon
1924	1924_Howard1972	saphon
1925	1925_Tuggy1981	saphon
1925	1925_Tuggy1992	saphon
1925	1925_Tuggy1966	saphon
1925	1925_Payne1981	saphon
1926	1926_Aikhenvaldetal1999	saphon
1927	1927_Meader1967	saphon
1928	1928_Crevels2002	saphon
1929	1929_Vandekerke2009	saphon
1930	1930_Viegasbarros2001	saphon
1931	1931_Stark1972	saphon
1932	1932_Haude2006	saphon
1933	1933_Lev_etal2013	saphon
1934	1934_Rojas1998	saphon
1935	1935_Giron2007	saphon
1936	1936_Alicea1975	saphon
1937	1937_Montesrodriguez2005	saphon
1938	1938_Tobar2000	saphon
1939	1939_Guiardello1999	saphon
1940	1940_Olawsky2006	saphon
1941	1941_Viegasbarros2001	saphon
1942	1942_Saintetal1962	saphon
1943	1943_Romero-Figueroa1997	saphon
1944	1944_Adelaaretal2004	saphon
1945	1945_Vangijn2006	saphon
1946	1946_Fast1975	saphon
1947	1947_Overall2007	saphon
1948	1948_Beasleyetal1957	saphon
1948	1948_Payne1981	saphon
1948	1948_Jackway1987	saphon
1949	1949_Adelaaretal2004	saphon
1949	1949_Overall2009	saphon
1950	1950_Bolanos2010	saphon
1951	1951_Mahecha2000	saphon
1952	1952_Dosanjos2011	saphon
1953	1953_Albuquerque2007	saphon
1953	1953_Oliveira2005	saphon
1954	1954_Arikapu2010	saphon
1955	1955_Nonato2008	saphon
1956	1956_Amadoetal2007	saphon
1957	1957_Sans2010	saphon
1958	1958_Amado2004	saphon
1959	1959_Postigo2009	saphon
1960	1960_Ribeiroetal2010	saphon
1961	1961_Neto2007	saphon
1962	1962_Ribeiro2001	saphon
1963	1963_Salanovaetal2011	saphon
1964	1964_Popjesetal1990	saphon
1964	1964_Popjesetal2009	saphon
1965	1965_Pessoa2012	saphon
1965	1965_Seki2000	saphon
1965	1965_Seki2004	saphon
1965	1965_Silva1985	saphon
1966	1966_Alves2004	saphon
1967	1967_Campos2009	saphon
1967	1967_Pereira1992	saphon
1968	1968_Oliveira2006	saphon
1969	1969_Dourado2001	saphon
1970	1970_Ferreira2003	saphon
1971	1971_Neto2007	saphon
1972	1972_Silva2005	saphon
1973	1973_Guedes1993	saphon
1974	1974_Camargo2010	saphon
1975	1975_Lima1995	saphon
1976	1976_Quintino2000	saphon
1976	1976_Deoliveira2007	saphon
1977	1977_Desouza2008	saphon
1977	1977_Desousa2007	saphon
1977	1977_Demattos1973	saphon
1978	1978_Gakran2005	saphon
1979	1979_Dasilva2011	saphon
1980	1980_Cavalcante1987	saphon
1981	1981_Gerzenstein1983	saphon
1981	1981_Gerzenstein1978	saphon
1982	1982_Gerzenstein1994	saphon
1983	1983_Campbell2007	saphon
1984	1984_Avram2008	saphon
1985	1985_Adelaaretal2004	saphon
1986	1986_Sakel2011	saphon
1987	1987_Sakel2011	saphon
1988	1988_Sakel2011	saphon
1989	1989_Everett1979	saphon
1989	1989_Everett1983	saphon
1990	1990_Martins2004	saphon
1991	1991_Epps2008	saphon
1992	1992_Barbosa2005	saphon
1993	1993_Martins2005	saphon
1994	1994_Tellesetal2011	saphon
1995	1995_Tellesetal2011	saphon
1996	1996_Eberhard2009	saphon
1997	1997_Antunesdearaujo2004	saphon
1998	1998_Osborn1948	saphon
1999	1999_Desouza2012	saphon
2000	2000_Elias-Ulloa2009	saphon
2001	2001_Zariquiey2011	saphon
2002	2002_Prost1967	saphon
2003	2003_Kensinger1963	saphon
2004	2004_Deaguiar1994	saphon
2004	2004_Barros1987	saphon
2005	2005_Sousa2004	saphon
2006	2006_Deoliveira2009	saphon
2007	2007_Ferreira2005	saphon
2008	2008_Fleck2003	saphon
2009	2009_Gomes2009	saphon
2009	2009_Okidoi2004	saphon
2010	2010_Gomes2010	saphon
2011	2011_Paula1992	saphon
2012	2012_Couto2010	saphon
2013	2013_Candido2004	saphon
2014	2014_Pike1962	saphon
2015	2015_Elias-Ulloa2010	saphon
2016	2016_Faust2002	saphon
2017	2017_Cruvinel2009	saphon
2018	2018_Anonymous2001	saphon
2019	2019_Pena2009	saphon
2020	2020_Liclan1990	saphon
2021	2021_Julca2009	saphon
2022	2022_Quesada2006	saphon
2023	2023_Chaparro1985	saphon
2024	2024_Parker2007	saphon
2025	2025_Taylor1982	saphon
2025	2025_Escribenstrisano1977	saphon
2026	2026_Changetal2010	saphon
2027	2027_Levinsohnetal2000	saphon
2028	2028_Mafflabilbao1976	saphon
2029	2029_Wroughton1996	saphon
2030	2030_Adelaar1977	saphon
2031	2031_Adelaar1977	saphon
2032	2032_Sotoruiz1976	saphon
2033	2033_Billsetal1969	saphon
2034	2034_Weber1989	saphon
2035	2035_Julca2009	saphon
2036	2036_Doherty2007	saphon
2036	2036_Coombsetal1976	saphon
2037	2037_Adelaaretal2004	saphon
2038	2038_Alderetes2001	saphon
2039	2039_Zariquiey2004	saphon
2040	2040_Changomasaquizaetal2008	saphon
2041	2041_Orretal1981	saphon
2042	2042_Mosonyi2000	saphon
2043	2043_Estradaramirez2000	saphon
2043	2043_Estradaramirez1996	saphon
2044	2044_Pitman1981	saphon
2045	2045_Guillaume2008	saphon
2046	2046_Vuillermet2006	saphon
2047	2047_Chavarria2012	saphon
2048	2048_Guillaume2012	saphon
2049	2049_Ottavianoetal1965	saphon
2050	2050_Gomez-Imbert1998	saphon
2050	2050_Jonesetal2009	saphon
2051	2051_Chacon2012	saphon
2051	2051_Morseetal1999	saphon
2051	2051_Fergusonetal2000	saphon
2052	2052_Silva2007	saphon
2053	2053_Waltzetal1972	saphon
2053	2053_Waltzetal1997	saphon
2053	2053_Waltzetal2000	saphon
2054	2054_Metzgeretal1973	saphon
2055	2055_Cooketal2001	saphon
2055	2055_Cooketal1993	saphon
2056	2056_Smothermonetal1995	saphon
2057	2057_Lev_etalNULL	saphon
2058	2058_Klumppetal1973	saphon
2059	2059_Johnsoneta1990	saphon
2060	2060_Wheeler2000	saphon
2060	2060_ChaconNULL	saphon
2061	2061_Criswelletal2000	saphon
2062	2062_Ardila2000	saphon
2063	2063_Gomez-Imbert1980	saphon
2063	2063_Whisleretal1976	saphon
2064	2064_Welchetal2000	saphon
2065	2065_Barnesetal1976	saphon
2066	2066_Stolteetal1976	saphon
2067	2067_Kinchetal2000	saphon
2068	2068_Roessler2008	saphon
2069	2069_Aragonetal2005	saphon
2070	2070_Sampaio1998	saphon
2071	2071_Padua2007	saphon
2072	2072_Alves2008	saphon
2073	2073_Nicholson1982	saphon
2073	2073_Nicholson1978	saphon
2073	2073_Pereira2009	saphon
2074	2074_Nicholson2009	saphon
2075	2075_Borges2006	saphon
2076	2076_Drude2011	saphon
2077	2077_Dietrich1986	saphon
2078	2078_Dietrich1986	saphon
2079	2079_Rose2003	saphon
2080	2080_Moore1984	saphon
2081	2081_Nascimento2008	saphon
2081	2081_Magalhaes2002	saphon
2081	2081_Magalhaes2007	saphon
2082	2082_Bendor-Samuel1972	saphon
2082	2082_Nascimento-2008	saphon
2083	2083_Dooley2006	saphon
2083	2083_Martins2003	saphon
2083	2083_Dooley2008	saphon
2084	2084_Walker1999	saphon
2084	2084_Krivosheindecanese2000	saphon
2085	2085_Ureyu2003	saphon
2086	2086_Abrahamsonetal1984	saphon
2087	2087_Fargetti1992	saphon
2088	2088_Garcialopes2009	saphon
2089	2089_Cardoso2008	saphon
2089	2089_Bridgeman1961	saphon
2090	2090_Seki2000	saphon
2091	2091_Everett2007	saphon
2091	2091_Storto1999	saphon
2092	2092_Gabas1998	saphon
2093	2093_Souza2004	saphon
2094	2094_Mendesjunior2007	saphon
2095	2095_Braga1992	saphon
2096	2096_Picanco2005	saphon
2097	2097_Moore1993	saphon
2098	2098_Ohaganetal2010	saphon
2099	2099_Cardoso2008	saphon
2100	2100_daSilva2003	saphon
2101	2101_Moore1993	saphon
2102	2102_daSilva2005	saphon
2103	2103_Meer1982	saphon
2104	2104_Gonzalez2005	saphon
2105	2105_Praca2007	saphon
2106	2106_Duarte2003	saphon
2107	2107_Sampaio1998	saphon
2108	2108_Alves2004	saphon
2109	2109_Moore1993	saphon
2110	2110_Sampaio1998	saphon
2111	2111_Jensen1984	saphon
2112	2112_Jensen1984	saphon
2113	2113_Vasconcelos2008	saphon
2114	2114_Rodrigues1995	saphon
2115	2115_Cabral2009	saphon
2116	2116_Priestetal1985	saphon
2116	2116_Priest1967	saphon
2117	2117_Villafane2004	saphon
2118	2118_Vandevoort2010	saphon
2119	2119_Rocha2010	saphon
2120	2120_Vileradiaz1985	saphon
2121	2121_Bacelar2004	saphon
2122	2122_Dequeiroz2012	saphon
2122	2122_Dequeiroz2008	saphon
2123	2123_Adelaaretal2004	saphon
2124	2124_Voort2000	saphon
2124	2124_Vandervoort2004	saphon
2125	2125_Mosonyi2000	saphon
2126	2126_Olson1967	saphon
2127	2127_Muysken2000	saphon
2128	2128_Minoretal1976	saphon
2129	2129_Petersenetal2000	saphon
2130	2130_Echeverri2012	saphon
2131	2131_Agnew1957	saphon
2131	2131_Hockett1959	saphon
2132	2132_Gomez1990	saphon
2133	2133_Borgman1990	saphon
2134	2134_Migliazza1972	saphon
2135	2135_Aikhenvald1999	saphon
2136	2136_Huntington2012	saphon
2137	2137_Bertinetto2009	saphon
2138	2138_Peeke1959	saphon
