InventoryID,BibtexKey
1884,1884_Meira1998
1885,1885_Bruno2003
1886,1886_Hawkins1998
1886,1886_Derbyshire1999
1887,1887_Tavares2006
1888,1888_Matteimuller2003
1889,1889_Popky1999
1889,1889_BirchhallNULL
1890,1890_Everett1997
1891,1891_Landaburu2000
1892,1892_Mogollon2000
1893,1893_Adelaar2004
1894,1894_Malone2006
1895,1895_FischerNULL
1896,1896_Gawthorneetal1984
1897,1897_Adelaaretal2004
1898,1898_Amaya2000
1898,1898_Frank1993
1899,1899_Headland1997
1900,1900_Fonnegra2000
1901,1901_Adelaaretal2004
1902,1902_Mortensen1994
1903,1903_Aguirre-Licht1998
1904,1904_Hoyosbenitez2000
1905,1905_Harms1984
1905,1905_Harms1994
1906,1906_Adelaar2004
1907,1907_Viegas2005
1908,1908_Adelaaretal2004
1909,1909_Vallejos2010
1910,1910_Merchangalindo2000
1911,1911_Kondoetal1972
1911,1911_Kondo1984
1911,1911_Ardila2000
1912,1912_Keels1985
1912,1912_Tobar2000
1913,1913_Lobo-Guerrero2000
1914,1914_Najilis1966
1915,1915_Sandalo1997
1916,1916_Coriaetal2006
1916,1916_Grondona1998
1917,1917_Vidal2001
1918,1918_Klein1978
1919,1919_Messineo1988
1920,1920_Tripp1995
1921,1921_Alexander-Bakkerus2005
1922,1922_Lanaburu2000
1923,1923_Lev2012
1924,1924_Adelaaretal2004
1924,1924_Howard1972
1925,1925_Tuggy1981
1925,1925_Tuggy1992
1925,1925_Tuggy1966
1925,1925_Payne1981
1926,1926_Aikhenvaldetal1999
1927,1927_Meader1967
1928,1928_Crevels2002
1929,1929_Vandekerke2009
1930,1930_Viegasbarros2001
1931,1931_Stark1972
1932,1932_Haude2006
1933,1933_Lev_etal2013
1934,1934_Rojas1998
1935,1935_Giron2007
1936,1936_Alicea1975
1937,1937_Montesrodriguez2005
1938,1938_Tobar2000
1939,1939_Guiardello1999
1940,1940_Olawsky2006
1941,1941_Viegasbarros2001
1942,1942_Saintetal1962
1943,1943_Romero-Figueroa1997
1944,1944_Adelaaretal2004
1945,1945_Vangijn2006
1946,1946_Fast1975
1947,1947_Overall2007
1948,1948_Beasleyetal1957
1948,1948_Payne1981
1948,1948_Jackway1987
1949,1949_Adelaaretal2004
1949,1949_Overall2009
1950,1950_Bolanos2010
1951,1951_Mahecha2000
1952,1952_Dosanjos2011
1953,1953_Albuquerque2007
1953,1953_Oliveira2005
1954,1954_Arikapu2010
1955,1955_Nonato2008
1956,1956_Amadoetal2007
1957,1957_Sans2010
1958,1958_Amado2004
1959,1959_Postigo2009
1960,1960_Ribeiroetal2010
1961,1961_Neto2007
1962,1962_Ribeiro2001
1963,1963_Salanovaetal2011
1964,1964_Popjesetal1990
1964,1964_Popjesetal2009
1965,1965_Pessoa2012
1965,1965_Seki2000
1965,1965_Seki2004
1965,1965_Silva1985
1966,1966_Alves2004
1967,1967_Campos2009
1967,1967_Pereira1992
1968,1968_Oliveira2006
1969,1969_Dourado2001
1970,1970_Ferreira2003
1971,1971_Neto2007
1972,1972_Silva2005
1973,1973_Guedes1993
1974,1974_Camargo2010
1975,1975_Lima1995
1976,1976_Quintino2000
1976,1976_Deoliveira2007
1977,1977_Desouza2008
1977,1977_Desousa2007
1977,1977_Demattos1973
1978,1978_Gakran2005
1979,1979_Dasilva2011
1980,1980_Cavalcante1987
1981,1981_Gerzenstein1983
1981,1981_Gerzenstein1978
1982,1982_Gerzenstein1994
1983,1983_Campbell2007
1984,1984_Avram2008
1985,1985_Adelaaretal2004
1986,1986_Sakel2011
1987,1987_Sakel2011
1988,1988_Sakel2011
1989,1989_Everett1979
1989,1989_Everett1983
1990,1990_Martins2004
1991,1991_Epps2008
1992,1992_Barbosa2005
1993,1993_Martins2005
1994,1994_Tellesetal2011
1995,1995_Tellesetal2011
1996,1996_Eberhard2009
1997,1997_Antunesdearaujo2004
1998,1998_Osborn1948
1999,1999_Desouza2012
2000,2000_Elias-Ulloa2009
2001,2001_Zariquiey2011
2002,2002_Prost1967
2003,2003_Kensinger1963
2004,2004_Deaguiar1994
2004,2004_Barros1987
2005,2005_Sousa2004
2006,2006_Deoliveira2009
2007,2007_Ferreira2005
2008,2008_Fleck2003
2009,2009_Gomes2009
2009,2009_Okidoi2004
2010,2010_Gomes2010
2011,2011_Paula1992
2012,2012_Couto2010
2013,2013_Candido2004
2014,2014_Pike1962
2015,2015_Elias-Ulloa2010
2016,2016_Faust2002
2017,2017_Cruvinel2009
2018,2018_Anonymous2001
2019,2019_Pena2009
2020,2020_Liclan1990
2021,2021_Julca2009
2022,2022_Quesada2006
2023,2023_Chaparro1985
2024,2024_Parker2007
2025,2025_Taylor1982
2025,2025_Escribenstrisano1977
2026,2026_Changetal2010
2027,2027_Levinsohnetal2000
2028,2028_Mafflabilbao1976
2029,2029_Wroughton1996
2030,2030_Adelaar1977
2031,2031_Adelaar1977
2032,2032_Sotoruiz1976
2033,2033_Billsetal1969
2034,2034_Weber1989
2035,2035_Julca2009
2036,2036_Doherty2007
2036,2036_Coombsetal1976
2037,2037_Adelaaretal2004
2038,2038_Alderetes2001
2039,2039_Zariquiey2004
2040,2040_Changomasaquizaetal2008
2041,2041_Orretal1981
2042,2042_Mosonyi2000
2043,2043_Estradaramirez2000
2043,2043_Estradaramirez1996
2044,2044_Pitman1981
2045,2045_Guillaume2008
2046,2046_Vuillermet2006
2047,2047_Chavarria2012
2048,2048_Guillaume2012
2049,2049_Ottavianoetal1965
2050,2050_Gomez-Imbert1998
2050,2050_Jonesetal2009
2051,2051_Chacon2012
2051,2051_Morseetal1999
2051,2051_Fergusonetal2000
2052,2052_Silva2007
2053,2053_Waltzetal1972
2053,2053_Waltzetal1997
2053,2053_Waltzetal2000
2054,2054_Metzgeretal1973
2055,2055_Cooketal2001
2055,2055_Cooketal1993
2056,2056_Smothermonetal1995
2057,2057_Lev_etalNULL
2058,2058_Klumppetal1973
2059,2059_Johnsoneta1990
2060,2060_Wheeler2000
2060,2060_ChaconNULL
2061,2061_Criswelletal2000
2062,2062_Ardila2000
2063,2063_Gomez-Imbert1980
2063,2063_Whisleretal1976
2064,2064_Welchetal2000
2065,2065_Barnesetal1976
2066,2066_Stolteetal1976
2067,2067_Kinchetal2000
2068,2068_Roessler2008
2069,2069_Aragonetal2005
2070,2070_Sampaio1998
2071,2071_Padua2007
2072,2072_Alves2008
2073,2073_Nicholson1982
2073,2073_Nicholson1978
2073,2073_Pereira2009
2074,2074_Nicholson2009
2075,2075_Borges2006
2076,2076_Drude2011
2077,2077_Dietrich1986
2078,2078_Dietrich1986
2079,2079_Rose2003
2080,2080_Moore1984
2081,2081_Nascimento2008
2081,2081_Magalhaes2002
2081,2081_Magalhaes2007
2082,2082_Bendor-Samuel1972
2082,2082_Nascimento-2008
2083,2083_Dooley2006
2083,2083_Martins2003
2083,2083_Dooley2008
2084,2084_Walker1999
2084,2084_Krivosheindecanese2000
2085,2085_Ureyu2003
2086,2086_Abrahamsonetal1984
2087,2087_Fargetti1992
2088,2088_Garcialopes2009
2089,2089_Cardoso2008
2089,2089_Bridgeman1961
2090,2090_Seki2000
2091,2091_Everett2007
2091,2091_Storto1999
2092,2092_Gabas1998
2093,2093_Souza2004
2094,2094_Mendesjunior2007
2095,2095_Braga1992
2096,2096_Picanco2005
2097,2097_Moore1993
2098,2098_Ohaganetal2010
2099,2099_Cardoso2008
2100,2100_daSilva2003
2101,2101_Moore1993
2102,2102_daSilva2005
2103,2103_Meer1982
2104,2104_Gonzalez2005
2105,2105_Praca2007
2106,2106_Duarte2003
2107,2107_Sampaio1998
2108,2108_Alves2004
2109,2109_Moore1993
2110,2110_Sampaio1998
2111,2111_Jensen1984
2112,2112_Jensen1984
2113,2113_Vasconcelos2008
2114,2114_Rodrigues1995
2115,2115_Cabral2009
2116,2116_Priestetal1985
2116,2116_Priest1967
2117,2117_Villafane2004
2118,2118_Vandevoort2010
2119,2119_Rocha2010
2120,2120_Vileradiaz1985
2121,2121_Bacelar2004
2122,2122_Dequeiroz2012
2122,2122_Dequeiroz2008
2123,2123_Adelaaretal2004
2124,2124_Voort2000
2124,2124_Vandervoort2004
2125,2125_Mosonyi2000
2126,2126_Olson1967
2127,2127_Muysken2000
2128,2128_Minoretal1976
2129,2129_Petersenetal2000
2130,2130_Echeverri2012
2131,2131_Agnew1957
2131,2131_Hockett1959
2132,2132_Gomez1990
2133,2133_Borgman1990
2134,2134_Migliazza1972
2135,2135_Aikhenvald1999
2136,2136_Huntington2012
2137,2137_Bertinetto2009
2138,2138_Peeke1959
2139,2139_LevWautersBeierNULL
2139,2139_Rich1999
2139,2139_Rich1963
2140,2140_Michael2009
2141,2141_LevWautersBeierNULL
2141,2141_Wise2005
2142,2142_Costa2003
2142,2142_Costa2007
2143,2143_Gonzalezdeperez2000
2144,2144_Viegas2005
2145,2145_Buettner1983
2146,2146_FerreiraNULL
2147,2147_FerreiraNULL
2147,2147_Ramirez1999
2148,2148_FerreiraNULL
2149,2149_FerreiraNULL
2149,2149_Ramirez1994a
2150,2150_FerreiraNULL
2151,2151_FerreiraNULL
2151,2151_Lizot1996
2152,2152_Tallman2012
2153,2153_Hildebrandt1958
2154,2154_Meira2003
2154,2154_Oquendo2004
2155,2155_RoseNULL
2156,amh_hayward1992
2157,arb_thelwall1990
2158,aer_breen2005
2159,asm_mahanta2012
2160,bcj_bowern2012
2161,eus_hualde2010
2162,ben_khan2010
2163,bul_ternes1990
2164,mya_watkins2001
2165,hak_lee2009
2166,yue_zee1991
2167,dan_gronnum1998
2168,dik_remijsen2009
2169,nld_verhoeven2005
2170,nld_peters2006
2171,nld_gussenhoven1999
2172,nld_heijmans1998
2173,nld_verhoeven2007
2174,nld_peters2010
2175,eng_ladefoged1989
2176,eng_hillenbrand2003
2177,eng_cox2007
2178,eng_watson2007
2179,eng_bauer2007
2180,eng_watt2003
2181,est_asu2009
2182,fra_fougeron1993
2183,kat_shosted2006
2184,deu_kohler1990
2185,gsw_fleischer2006
2186,ell_1arvaniti1999
2187,ell_2arvaniti1999
2188,hau_schuh1993
2189,heb_laufer1990
2190,hin_ohala1994
2191,hun_szende1994
2192,ibo_ikekeonwu1991
2193,gle_ni_chasaide1995
2194,lad_hualde2011
2195,ita_bertinetto2005
2196,jpn_okada1991
2197,kor_lee1993
2198,kun_ashkaba1999
2199,ers_chirkova2013
2200,ltz_gilles2013
2201,mhe_kruspe2009
2202,mkv_guerin2009
2203,nrb_dawd2002
2204,nep_khatiwada2009
2205,pes_majidi1991
2206,por_cruz-ferreira1995
2207,por_barbosa2004
2208,sml_pallesen2012
2209,slk_hanulikova2010
2210,spa_martinez-celdra2003
2211,nsm_teo2012
2212,tsg_soderberg2012
2213,tem_kanu2010
2214,ttr_tench2007
2215,tha_tingsabadh-abramsonadh1993
2216,trq_dicanio2010
2217,tur_zimmer-orgun1992
2218,zai_pickett2010
2219,tgk_ido2014
2220,ker_pearce2011
2221,zum_anonby2011
2222,coa_soderberg2014
2223,zsm_clynes2011
2224,pdt_cox2013
2225,kxd_soderberg2014
2226,pjt_tabain2014
2227,psi_lamuwal2013
2228,rmy_adamou2014
2229,shi_ridouane2014
2230,sxg_1chirkova2013
2231,sxg_2chirkova2013
2232,sxu_khan2013
2233,vie_kirby2011
2234,sje_Wilbur2014_phon
2235,sme_BallsOddenRich2005
2236,Bickel2016Belhare
2237,huz_VanDenBerg1995
2238,evn_Maddieson2016
2239,mortensen2004preliminaries
2240,128913
2241,142491
2242,117351
2243,87303
2244,180611
2245,87303
2246,119296
2247,131233
2248,hebedova2013struvcna
2249,anonby2014bakhtiari
2250,mccarus1997kurdish
2251,305982
2252,jones2003cambridge
2253,47932
2254,307751
2255,63191
2256,82665
2257,151668
2258,477463
2259,KarimzadShosted2015
2260,Kuruch1985
2261,yanushevskaya2015russian
2262,gle_ni_chasaide1995
2263,nagano1983historical
2264,sarma1989tribal
2265,dan_gronnum1998
2266,tgk_ido2014
2267,102787
2268,Idrisov2013
2269,fra_fougeron1993
2270,Paxalina1959
2271,Nikolaev1995
2272,gsw_fleischer2006
2273,142491
2274,ces_simackova2012
2275,158540
2276,Arsakhanov1969
2277,107876
2278,alves1999convenccao
2279,Nikolaev1995
2280,120041
2281,hoberman1997aramaic
2282,180611
2283,testen1997ossetic
2283,phoible2283
2284,311968
2284,phoible2284
2285,taylor1969study
2286,maslova2003tundra
2286,phoible2286
2286,Nikolaeva2006
2287,lee1989korean
2288,Novikov1980
2288,aralova2015vowel
2289,Grunberg1972
2290,andronov1980brahui
2290,elfenbein1997brahui
2291,Menovshchikov1964
2292,tsumagari2009sketch
2293,israel1979grammar
2294,georg1996marphatan
2295,477414
2296,Latliiev1971
2297,Volodin1976a
2298,huang2004reference
2299,regmi2012grammar
2300,307751
2301,117351
2302,100378
2303,MonroyHernandez-Campoy2015
2304,schmid1992
2304,97522
2305,474430
2305,124122
2306,83722
2307,123121
2308,frias2001introduccion
2309,yue_zee1991
2310,476998
2311,smith2010placing
2312,142950
2313,81810
2314,77494
2315,68033
2316,180611
2317,Sanjay1962
2317,Radnaeva2005
2318,Dayletov2006
2319,16137
2320,77494
2321,elfenbein1997pahsto
2322,elfenbein1997pahsto
2323,hak_lee2009
2323,Hashimoto1973
2324,testen1997ossetic
2324,phoible2283
2325,319874
2326,Marcus2011
2327,hongladarom1996rgyalthang
2328,schwieger1989tibetisches
2329,maddieson1996main
2330,ritchie2012some
2331,Intercession1964
2332,elfenbein1997pahsto
2333,77494
2334,fur_miotti2002
2335,anderson1997lak
2336,curry2004small
2337,ltz_gilles2013
2338,mya_watkins2001
2339,steever1998malto
2340,11989
2341,307751
2342,126269
2343,322347
2344,54948
2344,69191
2345,elfenbein1997balochi
2346,chirkova2005baima
2346,69191
2347,mhe_kruspe2009
2348,elfenbein1997balochi
2349,testelets2009aspekty
2350,69191
2351,testen1997ossetic
2351,phoible2283
2352,ers_chirkova2013
2353,Cockroaches1959
2354,Coelho2003BettaKurumba
2355,134811
2356,36484
2357,152503
2358,klippenstein2010word
2358,camaj1984albanian
2359,474429
2360,morse1963phonology
2360,morse1988short
2361,gedney1993william
2362,Muravyova_etal2001
2363,Friedman2001
2364,474436
2365,tsg_soderberg2012
2366,101891
2367,gedney1994william
2368,Boyadzhiev1999
2368,bul_ternes1990
2369,108985
2370,150394
2371,307751
2372,seltina2000
2373,122362
2374,305144
2375,arg_Mott2007_phon
2376,kaksin2007
2377,88511
2377,elfenbein1997brahui
2378,159017
2379,69191
2380,delancey2003lhasa
2381,304242
2382,55109
2383,132955
2384,Lytkin1961
2385,77494
2386,Solntsev1990
2387,krishnamurti1998telugu
2388,genetti2003dolakha
2389,testen1997ossetic
2389,phoible2283
2390,Desheriev1953a
2391,319586
2392,Tuite2019
2393,hall2008phonological
2394,michailovsky1988lost
2395,georg2007descriptive
2396,306367
2397,86376
2398,hall2000phonologie
2399,33595
2400,Cockroaches1959
2401,Frost2012
2402,83014
2403,nevins2003consonant
2404,305826
2405,nld_gussenhoven1999
2406,jones1984distinctive
2407,jacques2004phonologie
2408,testen1997ossetic
2408,phoible2283
2409,87744
2410,89893
2411,kretschmar1986erzahlungen
2412,75953
2413,142491
2414,77494
2415,310306
2416,68472
2417,87744
2418,80579
2419,11989
2420,sun2003phonological
2421,herrmann1989erzahlungen
2422,77494
2423,gedney1994william
2424,testen1997ossetic
2424,phoible2283
2425,lloret2011fonologia
2426,77494
2427,kramer2009phonology
2428,14459
2429,17377
2430,Rubrico1998
2431,elfenbein1997pahsto
2432,testen1997ossetic
2432,phoible2283
2433,145248
2434,Desheriev1967
2435,474439
2436,87744
2437,snd_nihalani1995
2438,shkurtaj2006ligjerimet
2439,hyslop2011grammar
2440,Mahomedbekova1971
2441,kristoffersen2000phonology
2442,juva2002voro
2442,Teras2003
2443,chitoran2002phonology
2444,Tolkov2011Sakha
2445,123627
2446,Zaykov1999
2447,slk_hanulikova2010
2448,88530
2449,Bolozky1997hebrew
2450,salminen2007notes
2451,11667
2452,mistry1997gujarati
2453,90158
2454,88419
2455,greenberg2006short
2456,154006
2456,rangan1979purki
2457,cmn_lee2003_phon
2458,arvaniti2007greek
2459,116412
2460,Lytkin1955
2461,128521
2462,vie_kirby2011
2463,114022
2464,todaeva1951
2465,kibrik1990
2466,kaye1997hindi
2467,kibrik1990
2468,312928
2469,107760
2470,318827
2471,82626
2472,77494
2473,sapir2006elfdalian
2474,Jacques2011
2475,103074
2476,testen1997ossetic
2476,phoible2283
2477,117351
2478,romieu2005gramatica
2479,39396
2479,bhatia1993
2480,ces_simackova2012
2481,KrishnamurtiBenham1998konda
2482,83014
2483,133055
2484,thackston2006kurmanji
2485,148205
2486,evans2006vowel
2487,shkurtaj2006ligjerimet
2488,180611
2489,causemann1989dialekt
2490,Zaitseva1981
2491,kato2012myeik
2492,77494
2493,180611
2494,318887
2495,110921
2496,77494
2497,sje_Wilbur2014_phon
2498,elfenbein1997balochi
2499,moren2006consonant
2500,Ahmerov1958
2501,117351
2502,makley1999amdo
2503,buk2008some
2504,kretschmar1995erzahlungen
2505,306314
2506,142491
2507,gedney1994william
2508,raza2004phonemic
2509,testen1997ossetic
2509,phoible2283
2510,142411
2511,82056
2512,Arsakhanov1969
2513,11180
2514,Pakhalina1975
2515,eng_watson2007
2516,arias_2009_13063
2517,77494
2518,77494
2519,suzuki2011dialectal
2520,windfuhr1997persian
2521,se2000gaeilge
2522,100639
2523,Tenishev1976
2524,91629
2525,Chirkova2014
2526,474431
2527,309735
2528,478668
2529,Anoso2012
2530,matras2012grammar
2531,77494
2532,142491
2533,chirkova_etal2015
2534,sun2007perfective
2535,suomi2008finnish
2536,Nasibullin1978
2537,asadi2014phonetic
2538,steever1998gondi
2539,chirkova2009shixing
2540,Rassadin1971
2541,Ermakova1973
2541,SewcSchuster1984
2542,kaye1997hindi
2543,bhaskararao1998gadaba
2544,poudel2006dhankute
2545,elfenbein1997balochi
2546,bolognesi1998phonology
2547,bhat1998tulu
2548,69191
2549,422691
2549,Magomedov1974
2550,475848
2551,71260
2552,312928
2553,sun2006special
2554,swe_engstrand1990
2555,lloret2011fonologia
2556,117351
2557,gosy2004fonetika
2558,haller2000dialekt
2559,asher1997malayalam
2560,69191
2561,anderson1997burushaski
2562,Peng2011
2563,benjamin1976outline
2564,sxu_khan2013
2565,Fri1973
2566,feist2011grammar
2567,diffloth1976jah
2568,Hoskuldur1994
2569,viktor2011dialect
2570,nikolaeva2001grammar
2571,arias_2009_13063
2572,21489
2573,77494
2574,Arsakhanov1969
2575,Mayshev1940
2576,griffiths2008gutob
2577,anderson1997burushaski
2578,bradley2003lisu
2579,Iskhakov1961
2580,Mahomedbekova1971
2581,142491
2582,82626
2583,11989
2584,iosad2013representation
2585,ding2014grammar
2586,elfenbein1997pahsto
2587,Suzuki2010
2588,117351
2589,elfenbein1997pahsto
2590,testen1997ossetic
2591,bartee2007grammar
2592,klippenstein2010word
2592,camaj1984albanian
2593,nau2011short
2593,leikuma2003latgalivsu
2594,lloret2011fonologia
2595,Gray1994
2596,spence1985vowels
2596,spence1987consonants
2597,haiman2011cambodian
2597,wayland1998acoustic
2598,goswami2003chapter
2599,Sanjay1940
2600,ray1965kham
2601,ladefoged1998phonetic
2602,hannusch1998niedersorbisch
2603,83014
2604,ostaszewska2000fonetyka
2605,126477
2606,154046
2607,67053
2608,124761
2609,comrie1997tartar
2610,gordon2006phonetic
2611,annamalai1998tamil
2612,comrie1997uyghur
2613,anderson1997burushaski
2614,haller2004dialekt
2615,11989
2616,316208
2617,85323
2618,elfenbein1997balochi
2619,regueira2010dicionario
2620,88009
2620,hildebrandt2004grammar
2620,hildebrandt2005phonetic
2621,320141
2622,elfenbein1997balochi
2623,emiliano2009fonetica
2624,barman2011contrastive
2625,103697
2626,testen1997ossetic
2626,phoible2283
2627,308862
2628,77494
2629,green_sketch_1987
2630,rumsey_bunuba_2000
2631,mcgregor_functional_1990
2632,zandvoort_grammar_1999
2633,birk_phonology_1975
2634,mansfield_polysynthetic_2014
2635,reid_ngangityemerri_1990
2636,ford_phonology_1990
2637,tryon_daly_1974
2638,nambatu_marri_2009
2639,green_marrithiyel_1989
2640,nambatu_marri_2009
2641,ford_description_1998
2642,capell_laragia_1984
2643,harvey_grammar_2001
2644,davies_umbugarla_1989
2645,mushin_grammar_2012
2646,breen_wanyi_2003
2647,breen_wanyi_2003
2648,campbell_sketch_2006
2649,campbell_sketch_2006
2650,campbell_sketch_2006
2651,van_egmond_enindhilyakwa_2012
2652,evans_first_2004
2653,harvey_grammar_2002
2654,baker_word_2008
2655,heath_ngandi_1978
2656,evans_bininj_2003
2657,evans_bininj_2003
2658,evans_bininj_2003
2659,evans_bininj_2003
2660,evans_bininj_2003
2661,evans_bininj_2003
2662,merlan_jawoyn-english_2005
2663,mckay_rembarnga_2011
2664,harvey_ngoni_1986
2665,heath_functional_1984
2666,handelsmann_towards_1991
2667,evans_iwaidja_1988
2668,evans_iwaidja_1988
2669,singer_agreement_2006
2670,evans_iwaidja_1988
2671,evans_iwaidja_1988
2672,evans_iwaidja_1988
2673,kofod_miriwung_1978
2674,taylor_tentative_1971
2675,parish_aspects_1983
2676,mckay_ndjebbana_2000
2677,green_grammar_1995
2678,eather_grammar_1990
2679,heath_basic_1981
2680,heath_basic_1980-1
2681,sharpe_alawa_1972
2682,merlan_mangarayi_1989
2683,schultze-berndt_simple_2000
2684,schultze-berndt_simple_2000
2685,bolt_elementary_1971
2686,osgarby_nominal_2014
2687,pensalfini_grammar_2003
2688,chadwick_west_1978
2689,aguas_gudanji_1968
2690,nordlinger_grammar_1998
2691,evans_minkin_1990
2692,mcgregor_nyulnyul_1996
2693,stokes_description_1982
2694,mcgregor_warrwa_1994
2695,hosokawa_yawuru_1991
2696,hosokawa_yawuru_1991
2697,bowern_grammar_2013
2698,mcgregor_nyulnyul_1996
2699,mcgregor_nyulnyul_1996
2700,mcgregor_nyulnyul_1996
2701,mcgregor_nyulnyul_1996
2702,breen_wonders_2001
2703,green_central_2010
2704,green_central_2010
2705,breen_wonders_2001
2706,breen_wonders_2001
2707,breen_wonders_2001
2708,breen_wonders_2001
2709,breen_wonders_2001
2710,breen_wonders_2001
2711,turpin_kaytetye_2012
2712,sharpe_grammar_2005
2713,geytenbeek_gidabal_1971
2714,jefferies_guwar_2011
2715,sharpe_grammar_2005
2716,crowley_middle_1978
2717,blake_bunganditj_2003
2718,blake_warrnambool_2003
2719,giacon_grammar_2014
2720,oates_muruwari_1988
2721,donaldson_ngiyambaa_1980
2722,donaldson_ngiyambaa_1980
2723,wafer_handbook_2008
2724,giacon_grammar_2014
2725,williams_grammar_1980
2726,williams_grammar_1980
2727,blake_dhudhuroa_2002
2728,jefferies_guwar_2011
2729,jefferies_guwar_2011
2730,jefferies_guwar_2011
2731,jefferies_guwar_2011
2732,dixon_dyirbal_1972
2733,dixon_wargamay_1981
2734,hoddinott_banbai_1967
2735,eades_gumbaynggir_1979
2736,crowley_yaygir_1979
2737,blake_guwa_1990
2738,breen_salvage_1990
2739,blake_kalkatungu_1979
2740,breen_grammar_2007
2741,deak_bayungu_2008
2742,burgman_burduna_2007
2743,deak_thalanyji_2008
2744,austin_jiwarli_2006
2745,austin_dictionary_1992-1
2746,austin_reference_2015
2747,austin_reference_2015
2748,breen_taps_1997
2749,austin_grammar_1981
2750,austin_grammar_1981
2751,austin_karangura_1991
2752,breen_taps_1997
2753,breen_taps_1997
2754,breen_innamincka_2004
2755,bowern_nhirrpi_2002
2756,breen_innamincka_2004
2757,hercus_yarluyandi_nodate
2758,holmer_linguistic_1983
2759,mcdonald_basic_1979
2760,mcdonald_basic_1979
2761,hercus_grammar_1994
2762,hercus_grammar_1994
2763,blake_pitta-pitta_1979
2764,blake_pitta-pitta_1979
2765,breen_salvage_1990
2766,breen_salvage_1990
2767,holmer_linguistic_1983
2768,dunn_badimaya_1988
2769,gargett_salvage_2011
2770,blevins_nhanda_2001
2771,mackman_wajarri_2012
2772,dench_yingkarta_1998
2773,blake_colac_1998
2774,blake_woiwurrung_1991
2775,blake_woiwurrung_1991
2776,blake_wathawurrung_1998
2777,blake_woiwurrung_1991
2778,horgen_languages_2004
2779,blake_mathi_2011
2780,hercus_victorian_1986
2781,blake_mathi_2011
2782,blake_dialects_2011
2783,blake_dialects_2011
2784,hercus_note_1978
2785,blake_dialects_2011
2786,hercus_victorian_1986
2787,hercus_victorian_1986
2788,wafer_handbook_2008
2789,fesl_ganai_1985
2790,fesl_ganai_1985
2791,fesl_ganai_1985
2792,horgen_languages_2004
2793,horgen_languages_2004
2794,horgen_languages_2004
2795,mcdonald_study_2002
2796,horgen_languages_2004
2797,breen_bidyara_1973
2798,terrill_biri_1998
2799,terrill_biri_1998
2800,terrill_biri_1998
2801,terrill_biri_1998
2802,terrill_biri_1998
2803,terrill_biri_1998
2804,terrill_biri_1998
2805,terrill_biri_1998
2806,terrill_biri_1998
2807,terrill_biri_1998
2808,terrill_biri_1998
2809,terrill_biri_1998
2810,terrill_biri_1998
2811,terrill_biri_1998
2812,breen_salvage_1990
2813,terrill_dharumbal_2002
2814,breen_bidyara_1973
2815,holmer_linguistic_1983
2816,breen_margany_1981
2817,breen_margany_1981
2818,sutton_gugu-badhun_1973
2819,sutton_gugu-badhun_1973
2820,tsunoda_grammar_2011
2821,breen_salvage_1990
2822,terrill_biri_1998
2823,breen_bidyara_1973
2824,breen_salvage_1990
2825,mckelson_karajarri_1989
2826,sharp_nyangumarta_2004
2827,ogrady_nyangumata_1963
2828,breen_problems_1992
2829,breen_mayi_1981
2830,breen_mayi_1981
2831,breen_mayi_1981
2832,breen_mayi_1981
2833,breen_mayi_1981
2834,breen_mayi_1981
2835,ogrady_languages_1966
2836,ogrady_languages_1966
2837,ogrady_languages_1966
2838,ogrady_languages_1966
2839,wangka_maya_pilbara_aboriginal_language_centre_kariyarra_2001
2840,wangka_maya_pilbara_aboriginal_language_centre_kurrama_2001
2841,dench_martuthunira_1995
2842,westerlund_grammatical_2015
2843,kohn_morphological_2011
2844,ogrady_languages_1966
2845,burgman_nyamal_2007
2846,ogrady_languages_1966
2847,ogrady_palyku_1997
2848,dench_panyjima_1991
2849,wordick_yindjibarndi_1982
2850,wangka_maya_pilbara_aboriginal_language_centre_yinhawangka_2008
2851,meakins_bilinarra_2013
2852,senge_grammar_2015
2853,meakins_gurindji_2013
2854,tsunoda_djaru_1981
2855,ise_grammatical_1999
2856,nash_mudburra_1988
2857,jagst_ngardilpa_1975
2858,meakins_bilinarra_2013
2859,hudson_core_1978
2860,nash_topics_1986
2861,nash_topics_1986
2862,dixon_nyawaygi_1983
2863,donohue_wulguru_2007
2864,douglas_aboriginal_1976
2865,douglas_aboriginal_1976
2866,douglas_aboriginal_1976
2867,douglas_aboriginal_1976
2868,douglas_aboriginal_1976
2869,douglas_aboriginal_1976
2870,douglas_aboriginal_1976
2871,douglas_aboriginal_1976
2872,douglas_aboriginal_1976
2873,douglas_aboriginal_1976
2874,douglas_aboriginal_1976
2875,hercus_bagandji_1982
2876,hercus_bagandji_1982
2877,blake_pallanganmiddang_1999
2878,sommer_ikarranggal_1999
2879,sutton_diversity_1976
2880,jolly_aghu_1989
2881,rigsby_kuku-thaypan_1976
2882,sommer_kunjen_1969
2883,sommer_kunjen_1969
2884,crowley_mpakwithi_1981
2885,patz_grammar_2002
2886,haviland_guugu_1979
2887,patz_grammar_2002
2888,patz_grammar_2002
2889,patz_grammar_2002
2890,patz_djabugay_1991
2891,dixon_grammar_1977
2892,sutton_draft_1995
2893,patz_grammar_2002
2894,verstraete_mbarrumbathama_2018
2895,godman_sketch_1993
2896,sayers_interpenetration_1976
2897,sutton_wik-ngathan_1995
2898,verstraete_grammar_2015
2899,smith_kugu_2000
2900,thompson_kuuku_1976
