"InventoryID","ISO6393","Glottocode","LanguageName","Source"
1842,"ycn","yucu1253","Yucuna","saphon"
1843,"brg","baur1253","Baure","saphon"
1844,"ign","igna1246","Ignaciano","saphon"
1845,"dny","deni1241","Dení","saphon"
1846,"jaa","jama1261","Jamamadí","saphon"
1847,"jaa","jama1261","Jarawara","saphon"
1848,"cul","culi1244","Kulina","saphon"
1849,"pad","paum1247","Paumarí","saphon"
1850,"swx","suru1263","Suruahá","saphon"
1851,"ayr","cent2142","Aymara","saphon"
1852,"jqr","jaqa1244","Jaqaru","saphon"
1853,"kwi","awac1239","Awa-Cuaiquer","saphon"
1854,"cbi","chac1249","Cha'palaa","saphon"
1855,"gum","guam1248","Guambiano","saphon"
1856,"cof","colo1256","Tsáfiki","saphon"
1857,"boa","bora1263","Bora","saphon"
1858,"boa","mira1254","Miraña","saphon"
1859,"bmr","muin1242","Muinane","saphon"
1860,"jeb","jebe1250","Shiwilu","saphon"
1861,"cbt","chay1248","Shawi","saphon"
1862,"ako","akur1238","Akurio","saphon"
1863,"apy","apal1257","Apalaí","saphon"
1864,"aap","para1310","Arára, Pará","saphon"
1865,"bkq","baka1277","Bakairí","saphon"
1866,"bkq","baka1277","Bakairí","saphon"
1867,"car","gali1262","Carib","saphon"
1868,"car","gali1262","Carib","saphon"
1869,"car","gali1262","Carib","saphon"
1870,"cbd","cari1279","Carijona","saphon"
1871,"hix","hixk1239","Hixkaryána","saphon"
1872,"txi","ikpe1245","Ikpeng","saphon"
1873,"ake","akaw1239","Ingarikó","saphon"
1874,"jru","japr1238","Japreria","saphon"
1875,"kbb","kaxu1237","Kaxuiâna","saphon"
1876,"kui","kuik1246","Kuikúro-Kalapálo","saphon"
1877,"mbc","macu1259","Macushi","saphon"
1878,"mcg","mapo1246","Mapoyo","saphon"
1879,"mch","maqu1238","Yekwana","saphon"
1880,"pbh","enap1235","Panare","saphon"
1881,"aoc","pemo1248","Pemon","saphon"
1882,"aoc","pemo1248","Pemon","saphon"
1883,"pev","pemo1245","Pémono","saphon"
1884,"tri","trio1238","Trió","saphon"
1885,"atr","waim1253","Waimiri-Atroarí","saphon"
1886,"waw","waiw1244","Waiwai","saphon"
1887,"way","waya1269","Wayana","saphon"
1888,"yar","yaba1248","Yabarana","saphon"
1889,"orw","orow1243","Oro Win","saphon"
1890,"pav","wari1268","Wari'","saphon"
1891,"arh","arhu1242","Ika","saphon"
1892,"mot","bari1297","Barí","saphon"
1893,"chb","chib1270","Muisca","saphon"
1894,"cbg","chim1309","Chimila","saphon"
1895,"con","cofa1242","Cofán","saphon"
1896,"kog","cogu1240","Kogi","saphon"
1897,"kvn","bord1248","Border Kuna","saphon"
1898,"mbp","mala1522","Damana","saphon"
1899,"tuf","cent2150","Tunebo","saphon"
1900,"noa","woun1238","Woun Meu","saphon"
1901,"bdc","embe1259","Emberá-Baudó","saphon"
1902,"cto","embe1260","Emberá-Catío","saphon"
1903,"cmi","embe1262","Emberá-Chamí","saphon"
1904,"emp","nort2972","Northern Emberá","saphon"
1905,"sja","epen1239","Epena","saphon"
1906,"pue","puel1244","Günün Yajich","saphon"
1907,"ona","onaa1245","Chon","saphon"
1908,"teh","tehu1242","Tehuelche","saphon"
1909,"cod","coca1259","Kokama-Kokamilla","saphon"
1910,"cui","cuib1242","Cuiba","saphon"
1911,"guh","guah1255","Guahibo","saphon"
1912,"guo","guay1257","Guayabero","saphon"
1913,"mbn","maca1259","Macaguán","saphon"
1914,"axb","abip1241","Abipon","saphon"
1915,"kbc","kadi1248","Kadiwéu","saphon"
1916,"moc","moco1246","Mocoví","saphon"
1917,"plg","pila1245","Pilagá","saphon"
1918,"tob","toba1269","Toba","saphon"
1919,"tob","toba1269","Toba","saphon"
1920,"amr","amar1274","Amarakaeri","saphon"
1921,"cht","chol1284","Cholón","saphon"
1922,"ano","ando1256","Andoke","saphon"
1923,"ash","abis1238","Aʔɨwa","saphon"
1924,"kbh","cams1241","Camsá","saphon"
1925,"cbu","cand1248","Candoshi-Shapra","saphon"
1926,"cyb","cayu1262","Cayubaba","saphon"
1927,"irn","iran1263","Mỹky","saphon"
1928,"ito","iton1250","Itonama","saphon"
1929,"lec","leco1242","Leco","saphon"
1930,"lul","olub1238","Lule","saphon"
1931,"omc","moch1259","Mochica","saphon"
1932,"mzp","movi1243","Movima","saphon"
1933,"myr","muni1258","Muniche","saphon"
1934,"pbb","paez1247","Páez","saphon"
1935,"pui","puin1248","Puinave","saphon"
1936,"trr","taus1253","Taushiro","saphon"
1937,"tca","ticu1245","Ticuna","saphon"
1938,"tit","tini1245","Tinigua","saphon"
1939,"tpy","trum1247","Trumai","saphon"
1940,"ura","urar1246","Urarina","saphon"
1941,"vil","vile1241","Vilela","saphon"
1942,"auc","waor1240","Waorani","saphon"
1943,"wba","wara1303","Warao","saphon"
1944,"yag","yama1264","Yahgan","saphon"
1945,"yuz","yura1255","Yurakaré","saphon"
1946,"acu","achu1248","Achuar-Shiwiar","saphon"
1947,"agr","agua1253","Aguaruna","saphon"
1948,"hub","huam1247","Huambisa","saphon"
1949,"jiv","shua1257","Shuar","saphon"
1950,"cbv","cacu1241","Kakua","saphon"
1951,"mbr","nuka1242","Nukak","saphon"
1952,"kav","nucl1668","Katukína","saphon"
1953,"apn","apin1244","Apinayé","saphon"
1954,"ark","arik1265","Arikapú","saphon"
1955,"bor","boro1282","Borôro","saphon"
1956,"ram","cane1242","Canela","saphon"
1957,"cax","chiq1248","Bésɨro","saphon"
1958,"gvp","para1315","Gavião do Pará","saphon"
1959,"gta","guat1253","Guató","saphon"
1960,"jbt","djeo1235","Jabutí","saphon"
1961,"kgp","kain1272","Kaingang","saphon"
1962,"kpj","kara1500","Karajá","saphon"
1963,"txu","kaya1330","Mebengokre","saphon"
1964,"xra","krah1246","Krahô","saphon"
1965,"kqq","kren1239","Krenak","saphon"
1966,"xri","krik1239","Krinkati-Timbira","saphon"
1967,"mbl","maxa1247","Maxakalí","saphon"
1968,"opy","ofay1240","Ofayé","saphon"
1969,"kre","pana1307","Panará","saphon"
1970,"gvp","para1315","Parkateje","saphon"
1971,"prr","puri1262","Puri","saphon"
1972,"rkb","rikb1245","Rikbaktsa","saphon"
1973,"suy","suya1243","Suyá","saphon"
1974,"suy","suya1243","Tapayuna","saphon"
1975,"umo","umot1240","Umotína","saphon"
1976,"xav","xava1240","Xavánte","saphon"
1977,"xer","xere1240","Xerénte","saphon"
1978,"xok","xokl1240","Xokleng","saphon"
1979,"fun","fuln1247","Yaathe","saphon"
1980,"zkp","saop1235","Kaingáng, São Paulo","saphon"
1981,"crq","iyow1239","Chorote","saphon"
1982,"mca","maca1260","Maka","saphon"
1983,"cag","niva1238","Chulupí","saphon"
1984,"mtp","wich1262","Wichí","saphon"
1985,"caw","call1235","Callawaya","saphon"
1986,"cas","mose1249","Mosetén de Covendo","saphon"
1987,"cas","mose1249","Mosetén de Santa Ana","saphon"
1988,"cas","mose1249","Tsimané","saphon"
1989,"myp","pira1253","Pirahã","saphon"
1990,"kwa","daww1239","Dâw","saphon"
1991,"jup","hupd1244","Hup","saphon"
1992,"mbj","nade1244","Nadëb","saphon"
1993,"yab","yuhu1238","Yuhup","saphon"
1994,"nab","khit1238","Kithaulhu","saphon"
1995,"ltn","latu1238","Latunde","saphon"
1996,"wmd","mama1278","Mamaindé","saphon"
1997,"sae","saba1268","Sabanê","saphon"
1998,"amc","amah1246","Amahuaca","saphon"
1999,"mcd","shar1245","Arara do Acre","saphon"
2000,"kaq","capa1241","Capanahua","saphon"
2001,"cbr","cash1251","Cashibo-Cacataibo","saphon"
2002,"cao","chac1251","Chácobo","saphon"
2003,"cbs","cash1254","Kashinawa","saphon"
2004,"knt","pano1254","Katukína","saphon"
2005,"ktx","kaxa1239","Kaxararí","saphon"
2006,"xor","koru1247","Korubo","saphon"
2007,"mpq","mati1255","Matís","saphon"
2008,"mcf","mats1244","Matsés","saphon"
2009,"nuc","nuku1263","Nukini","saphon"
2010,"pno","pano1255","Panobo","saphon"
2011,"pyn","poya1241","Poyanáwa","saphon"
2012,"sya","sian1254","Saynawa","saphon"
2013,"sha","shal1242","Shanenawa","saphon"
2014,"mcd","shar1245","Sharanawa","saphon"
2015,"shp","ship1255","Shipibo","saphon"
2016,"yaa","yami1256","Yaminawa","saphon"
2017,"ywn","yawa1260","Yawanawa","saphon"
2018,"mts","yora1241","Yora","saphon"
2019,"yad","yagu1244","Yagua","saphon"
2020,"yme","yame1242","Yameo","saphon"
2021,"qwa","coro1247","Ancash Quechua","saphon"
2022,"qvc","caja1238","Cajamarca Quechua","saphon"
2023,"quk","chac1250","Chachapoyas Quechua","saphon"
2024,"quz","cusc1236","Cuzco-Collao Quechua","saphon"
2025,"quf","lamb1276","Ferreñafe Quechua","saphon"
2026,"qvi","imba1240","Imbabura Quichua","saphon"
2027,"inb","inga1252","Inga","saphon"
2028,"inj","jung1240","Inga","saphon"
2029,"qxw","jauj1238","Jauja-Huanca Quechua","saphon"
2030,"qvn","nort2980","North Junín Quechua","saphon"
2031,"qvn","nort2980","North Junín Quechua","saphon"
2032,"quy","ayac1239","Ayacucho Quechua","saphon"
2033,"qul","nort2976","Bolivian Quechua","saphon"
2034,"qub","hual1241","Huallaga Huánuco Quechua","saphon"
2035,"qxn","nort2979","Huaylas-Conchucos Quechua","saphon"
2036,"qvs","sanm1289","San Martin Quechua","saphon"
2037,"qvn","nort2980","Yaru Quechua","saphon"
2038,"qus","sant1432","Santiago del Estero Quechua","saphon"
2039,"qvo","napo1242","Napo Quichua","saphon"
2040,"qxl","sala1272","Salasca Quechua","saphon"
2041,"quw","tena1240","Tena Quechua","saphon"
2042,"pid","piar1243","Piaroa","saphon"
2043,"slc","sali1298","Sáliba","saphon"
2044,"aro","arao1248","Araona","saphon"
2045,"cav","cavi1250","Cavineña","saphon"
2046,"ese","esee1248","Ese Ejja","saphon"
2047,"ese","esee1248","Ese Eja","saphon"
2048,"rey","reye1240","Reyesano","saphon"
2049,"tna","taca1256","Tacana","saphon"
2050,"bsn","bara1380","Barasana-Eduria","saphon"
2051,"cub","cube1242","Kubeo","saphon"
2052,"des","desa1247","Desano","saphon"
2053,"gvc","guan1269","Wanano","saphon"
2054,"cbc","cara1272","Karapanã","saphon"
2055,"coe","kore1283","Koreguaje","saphon"
2056,"myy","macu1260","Macuna","saphon"
2057,"ore","orej1242","Máíhɨki","saphon"
2058,"pir","pira1254","Piratapuyo","saphon"
2059,"sey","seco1241","Secoya","saphon"
2060,"snn","sion1247","Siona","saphon"
2061,"sri","siri1274","Siriano","saphon"
2062,"tnc","tani1257","Tanimuca-Retuarã","saphon"
2063,"tav","tatu1247","Tatuyo","saphon"
2064,"tuo","tuca1252","Tucano","saphon"
2065,"tue","tuyu1244","Tuyuca","saphon"
2066,"bao","waim1255","Waimaha","saphon"
2067,"yui","yuru1263","Yurutí","saphon"
2068,"guq","ache1246","Aché","saphon"
2069,"aqz","akun1241","Akuntsú","saphon"
2070,"adw","amun1246","Amundava","saphon"
2071,"api","apia1248","Apiaká","saphon"
2072,"awt","araw1273","Araweté","saphon"
2073,"asn","xing1248","Asurini do Xingú","saphon"
2074,"asu","toca1235","Asuriní do Tocantins","saphon"
2075,"avv","avac1239","Avá-Canoeiro","saphon"
2076,"awe","awet1244","Awetí","saphon"
2077,"gui","east2555","Chiriguano","saphon"
2078,"gui","east2555","Chiriguano","saphon"
2079,"eme","emer1243","Emerillon","saphon"
2080,"gvo","gavi1246","Gavião do Jiparaná","saphon"
2081,"gvj","guaj1256","Guajá","saphon"
2082,"gub","guaj1255","Guajajára","saphon"
2083,"gun","mbya1239","Mbyá","saphon"
2084,"gug","para1311","Paraguayan Guaraní","saphon"
2085,"gyr","guar1292","Guarayu","saphon"
2086,"jua","juma1249","Júma","saphon"
2087,"jur","juru1256","Jurúna","saphon"
2088,"urb","urub1250","Kaapor","saphon"
2089,"kgk","kaiw1246","Kaiwá","saphon"
2090,"kay","kama1373","Kamayurá","saphon"
2091,"ktn","kari1311","Karitiâna","saphon"
2092,"arr","karo1306","Karo","saphon"
2093,"kyz","kaya1329","Kayabí","saphon"
2094,"kyr","kuru1309","Kuruáya","saphon"
2095,"mpu","maku1278","Makuráp","saphon"
2096,"myu","mund1330","Mundurukú","saphon"
2097,"yrl","nhen1239","Nheengatú","saphon"
2098,"omg","omag1248","Omagua","saphon"
2099,"pta","pait1247","Pai Tavytera","saphon"
2100,"pak","para1312","Parakanã","saphon"
2101,"skf","saki1248","Sakirabiá","saphon"
2102,"mav","sate1243","Sateré-Mawé","saphon"
2103,"sru","suru1262","Suruí","saphon"
2104,"tpj","tapi1253","Tapieté","saphon"
2105,"taf","tapi1254","Tapirapé","saphon"
2106,"tqb","temb1276","Tembé","saphon"
2107,"pah","tenh1241","Tenharim","saphon"
2108,"tpr","tupa1250","Tuparí","saphon"
2109,"tpn","tupi1273","Tupinambá","saphon"
2110,"urz","urue1240","Uru-Eu-Wau-Wau","saphon"
2111,"oym","waya1270","Wayampi","saphon"
2112,"oym","waya1270","Wayampi","saphon"
2113,"xet","xeta1241","Xetá","saphon"
2114,"xiy","xipa1240","Xipaya","saphon"
2115,"pto","zoee1240","Zo'é","saphon"
2116,"srq","siri1273","Sirionó","saphon"
2117,"yuq","yuqu1240","Yuqui","saphon"
2118,"tba","aika1237","Aikanã","saphon"
2119,"axg","mato1253","Arára do Mato Grosso","saphon"
2120,"yau","yuwa1244","Hoti","saphon"
2121,"kxo","kano1245","Kanoé","saphon"
2122,"kzw","kari1255","Karirí-Xocó","saphon"
2123,"kuz","kunz1244","Kunza","saphon"
2124,"xwa","kwaz1243","Kwaza","saphon"
2125,"yae","pume1238","Pumé","saphon"
2126,"cap","chip1262","Chipaya","saphon"
2127,"ure","uruu1244","Uru","saphon"
2128,"hto","mini1256","Huitoto, Minica","saphon"
2129,"huu","muru1274","Huitoto, Murui","saphon"
2130,"noj","nonu1241","Nonuya","saphon"
2131,"oca","ocai1244","Ocaina","saphon"
2132,"shb","nina1238","Ninam","saphon"
2133,"xsu","sanu1240","Sanumá","saphon"
2134,"wca","yano1262","Yanomámi","saphon"
2135,"guu","yano1261","Yanomamö","saphon"
2136,"ceg","cham1315","Chamacoco","saphon"
2137,"ayo","ayor1240","Ayoreo","saphon"
2138,"anb","ando1255","Andoa","saphon"
2139,"arl","arab1268","Arabela","saphon"
2140,"iqu","iqui1243","Iquito","saphon"
2141,"zro","zapa1253","Záparo","saphon"
2142,"nhd","chir1286","Nhandeva","saphon"
2143,NA,"pisa1245","Pisamira","saphon"
2144,"alc","qawa1238","Alacalufe","saphon"
2145,"ayr","cent2142","Aymara","saphon"
2146,"wca","yano1262","Yanomama of Papiu","saphon"
2147,"wca","yano1262","Yanomae of Demini/Tototopi","saphon"
2148,"xsu","sanu1240","Sanömá of Kolulu","saphon"
2149,"guu","yano1261","Yanomamɨ of Parawau","saphon"
2150,"wca","yano1262","Yãroamë of Serra do Pacu/Ajarani","saphon"
2151,"guu","yano1261","Yanomamɨ of Venezuela","saphon"
2152,"pcp","paca1246","Pacahuara","saphon"
2153,"yup","yukp1241","Yukpa","saphon"
2154,"yup","yukp1241","Yukpa","saphon"
2155,"trn","trin1274","Trinitario","saphon"
2156,"amh","amha1245","Amharic","uz"
2157,"arb","stan1318","Arabic","uz"
2158,"aer","east2379","Arrernte, Central","uz"
2159,"asm","assa1263","Assamese","uz"
2160,"bcj","bard1255","Bardi","uz"
2161,"eus","basq1248","Basque","uz"
2162,"ben","beng1280","Bengali","uz"
2163,"bul","bulg1262","Bulgarian","uz"
2164,"mya","nucl1310","Burmese","uz"
2165,"hak","hakk1236","Hakka Chinese","uz"
2166,"yue","yuec1235","Chinese","uz"
2167,"dan","dani1285","Danish","uz"
2168,"dik","sout2832","Luanyjang Dinka","uz"
2169,"nld","dutc1256","Dutch","uz"
2170,"nld","dutc1256","Dutch","uz"
2171,"nld","dutc1256","Dutch","uz"
2172,"nld","dutc1256","Dutch","uz"
2173,"nld","dutc1256","Dutch","uz"
2174,"nld","dutc1256","Dutch","uz"
2175,"eng","stan1293","English (American)","uz"
2176,"eng","stan1293","American English","uz"
2177,"eng","stan1293","English (Australian)","uz"
2178,"eng","stan1293","English (British)","uz"
2179,"eng","stan1293","English (New Zealand)","uz"
2180,"eng","stan1293","English (British)","uz"
2181,"ekk","esto1258","Estonian","uz"
2182,"fra","stan1290","French","uz"
2183,"kat","nucl1302","georgian","uz"
2184,"deu","stan1295","German","uz"
2185,"gsw","swis1247","Swiss German","uz"
2186,"ell","mode1248","Greek","uz"
2187,"ell","mode1248","Greek","uz"
2188,"hau","haus1257","Hausa","uz"
2189,"heb","hebr1245","Hebrew","uz"
2190,"hin","hind1269","Hindi","uz"
2191,"hun","hung1274","Hungarian","uz"
2192,"ibo","nucl1417","Igbo","uz"
2193,"gle","iris1253","Irish","uz"
2194,"lad","ladi1251","Judeo-Spanish","uz"
2195,"ita","ital1282","Italian","uz"
2196,"jpn","nucl1643","Japanese","uz"
2197,"kor","kore1280","Korean","uz"
2198,"kun","kuna1268","Kunama","uz"
2199,"ers","ersu1241","Lizu","uz"
2200,"ltz","luxe1241","Luxembourgish","uz"
2201,"mhe","besi1244","Mah Meri","uz"
2202,"mkv","mafe1237","Mavea","uz"
2203,"nrb","nara1262","Nara","uz"
2204,"npi","nepa1254","Nepali","uz"
2205,"pes","west2369","Persian","uz"
2206,"por","port1283","Portuguese (European)","uz"
2207,"por","port1283","Portuguese (Brazilian)","uz"
2208,"sml","cent2092","Central Sama","uz"
2209,"slk","slov1269","Slovak","uz"
2210,"spa","stan1288","Spanish","uz"
2211,"nsm","sumi1235","Sumi","uz"
2212,"tsg","taus1251","Tausug (Suluk)","uz"
2213,"tem","timn1235","Temne","uz"
2214,"ttr","tera1251","Tera","uz"
2215,"tha","thai1261","Thai","uz"
2216,"trq","sanm1298","Itunyoso Trique","uz"
2217,"tur","nucl1301","Turkish","uz"
2218,"zai","isth1244","Isthmus (Juchitán) Zapotec","uz"
2219,"bhh","bukh1238","Bukharan Tajik","uz"
2220,"ker","kera1255","Kera","uz"
2221,"zum","kumz1235","Kumzari","uz"
2222,"coa","coco1260","Cocos Malay","uz"
2223,"zsm","stan1306","Standard Malay","uz"
2224,"pdt","plau1238","Mennonite Plautdietsch","uz"
2225,"kxd","keda1250","Kedayan","uz"
2226,"pjt","pitj1243","Pitjantjatjara","uz"
2227,"psi","sout2672","Southeastern Pashayi","uz"
2228,"rmy","vlax1238","greek Thrace Xoraxane Romane","uz"
2229,"shi","tach1250","Tashlhiyt Berber","uz"
2230,"sxg","shix1238","Xumi","uz"
2231,"sxg","shix1238","Xumi","uz"
2232,"sxu","uppe1400","Upper Saxon","uz"
2233,"vie","viet1252","Vietnamese","uz"
2234,"sje","pite1240","Pite Saami","uz"
2235,"sme","nort2671","Northern Saami","uz"
2236,"byw","belh1239","Belhare","uz"
2237,"huz","hunz1247","Hunzib","uz"
2238,"evn","even1259","Evenki","uz"
2239,"hnj","hmon1264","Hmong Njua (Green Hmong)","ea"
2240,"udm","udmu1245","Udmurt (Standard)","ea"
2241,"mhr","east2328","Meadow Mari (Morki-Sernur)","ea"
2242,"yuy","east2337","Eastern Yugur","ea"
2243,"mdf","moks1248","Moksha (Standard)","ea"
2244,"lit","lith1251","Lithuanian (West Aukštaitian)","ea"
2245,"mdf","moks1248","Moksha (Southwest)","ea"
2246,"lao","laoo1244","Lao (Vientiane)","ea"
2247,"rjs","rajb1243","Rājbanshi","ea"
2248,"ekk","esto1258","Estonian (Standard)","ea"
2249,"bqi","bakh1245","Bakhtiari","ea"
2250,"ckb","cent1972","Kurdish (Sorani)","ea"
2251,"inh","ingu1240","Ingush","ea"
2252,"eng","stan1293","English (RP)","ea"
2253,"duo","dupa1235","Dupaningan Agta","ea"
2254,"lzz","lazz1240","Laz (Borçka)","ea"
2255,"dlg","dolg1241","Dolgan","ea"
2256,"drh","dark1243","Darkhat","ea"
2257,"jya","jiar1240","Caodeng rGyalrong","ea"
2258,"jun","juan1238","Juang","ea"
2259,"azb","sout2697","South Azerbaijani (Tabriz)","ea"
2260,"sjd","kild1236","Kildin Saami","ea"
2261,"rus","russ1263","Russian (Standard)","ea"
2262,"gle","iris1253","Irish (Gaoth Dobhair)","ea"
2263,"loy","lowa1242","gLo Tibetan","ea"
2264,"sbu","stod1241","Tod Tibetan","ea"
2265,"dan","dani1285","Danish","ea"
2266,"tgk","taji1245","Tajik (Bukhara)","ea"
2267,"nru","yong1270","Yongning Na (Mosuo)","ea"
2268,"udm","bese1243","Beserman (Šamardan)","ea"
2269,"fra","stan1290","French","ea"
2270,"isk","ishk1246","Ishkashimi","ea"
2271,"kca","khan1273","Northern Khanty (Sob Obdorsk)","ea"
2272,"gsw","swis1247","Zurich German","ea"
2273,"mrj","west2392","Hill Mari (Kozmodemjansk)","ea"
2274,"ces","czec1258","Czech (Bohemian)","ea"
2275,"mlt","malt1254","Maltese (Standard)","ea"
2276,"che","chec1245","Chechen (Pẋarçxoy Äqqiy)","ea"
2277,"kan","nucl1305","Kannada (Standard)","ea"
2278,"mwl","mira1251","Mirandese","ea"
2279,"kca","khan1273","Northern Khanty (Polui Obdorsk)","ea"
2280,"tsj","tsha1245","Tshangla","ea"
2281,NA,NA,"Modern Aramaic (Northeastern)","ea"
2282,"lit","lith1251","Lithuanian (North Samogitian)","ea"
2283,"oss","osse1243","Iron Ossetic (Tual-S)","ea"
2284,"jdt","jude1256","Juhuri","ea"
2285,"lad","ladi1251","Judaeo-Spanish (Beiruti)","ea"
2286,"ykg","nort2745","Tundra Yukaghir","ea"
2287,"kor","kore1280","Korean (Seoul)","ea"
2288,"eve","even1260","Even (Ola)","ea"
2289,"mnj","munj1244","Munji","ea"
2290,"brh","brah1256","Brahui (Jahlawān)","ea"
2291,"ynk","nauk1242","Naukan Yupik","ea"
2292,"evn","even1259","Solon","ea"
2293,"kxv","kuvi1243","Kuvi","ea"
2294,"ths","thak1245","Thakali","ea"
2295,"unr","mund1320","Mundari","ea"
2296,"azj","nort2697","North Azerbaijani (Shirvan)","ea"
2297,"itl","itel1242","Itelmen","ea"
2298,"jih","puxi1242","Puxi","ea"
2299,"byh","bujh1238","Bhujel","ea"
2300,"lzz","lazz1240","Laz (Pazar)","ea"
2301,"kxs","kang1281","Kangjia","ea"
2302,"mai","mait1250","Maithili (Madhubani)","ea"
2303,"spa","stan1288","Spanish (Murcian)","ea"
2304,"roh","roma1326","Vallader Romansh","ea"
2305,"bfw","bond1245","Remo (Hills variety)","ea"
2306,"bft","balt1258","Balti (Kharkoo)","ea"
2307,"xsr","sher1255","Solu Sherpa (Hile)","ea"
2308,"spa","stan1288","Spanish (Castilian)","ea"
2309,"yue","yuec1235","Yue Chinese (Hong Kong Cantonese)","ea"
2310,"kbd","kaba1278","Kabardian (Baksan)","ea"
2311,"lez","lezg1247","Lezgian (İsmayıllı)","ea"
2312,"dta","daur1238","Daur","ea"
2313,"hut","huml1238","Humla Bhotia","ea"
2314,"tts","nort2741","Northeastern Thai (Nong Khai)","ea"
2315,"div","dhiv1236","Dhivehi (Malé)","ea"
2316,"lit","lith1251","Lithuanian (West Samogitian)","ea"
2317,"bxr","russ1264","Buriat (Standard)","ea"
2318,"kaa","kara1467","Karakalpak","ea"
2319,"lhu","lahu1253","Lahu (Black)","ea"
2320,"lao","laoo1244","Lao (Chieng Khouang)","ea"
2321,"pbu","nort2646","Yousafzai Pashto (Peshāwar)","ea"
2322,"pst","cent1973","Wazirwola (North Wazīrī)","ea"
2323,"hak","hakk1236","Hakka Chinese","ea"
2324,"oss","osse1243","Iron Ossetic (Upper Alagir)","ea"
2325,"lij","ligu1248","Ligurian (Miogliola)","ea"
2326,"vot","voti1245","Votic (Jõgõperä)","ea"
2327,"khg","kham1282","Rgyalthang Tibetan","ea"
2328,"khg","kham1282","Brag-g.yab Tibetan","ea"
2329,"ddo","dido1241","Tsez (Asax)","ea"
2330,"wym","wymy1235","Wymysorys","ea"
2331,"gag","gaga1249","Gagauz (Standard)","ea"
2332,"pbu","nort2647","Northwestern Pashto","ea"
2333,"sou","sout2746","Soutern Tai (Ko Samui)","ea"
2334,"fur","friu1240","Friulian","ea"
2335,"lbe","lakk1252","Lak (Kumux)","ea"
2336,"xug","kuni1268","Kunigami (Nakijin)","ea"
2337,"ltz","luxe1241","Luxembourgish","ea"
2338,"mya","nucl1310","Burmese (Rangoon)","ea"
2339,"mjt","saur1249","Malto","ea"
2340,"eus","basq1248","Basque (Baztan)","ea"
2341,"lzz","lazz1240","Laz (Ardeşen)","ea"
2342,"npi","nepa1254","Nepali","ea"
2343,"rue","rusy1239","Rusyn (Lemko)","ea"
2344,"gvr","guru1261","Gurung (Western)","ea"
2345,"bgn","west2368","Western Balochi (Lāšārī)","ea"
2346,"bqh","baim1244","Baima","ea"
2347,"mhe","besi1244","Mah Meri","ea"
2348,"bgn","west2368","Western Balochi (Southern Raxšānī)","ea"
2349,"ady","adyg1241","Adyghe","ea"
2350,"dka","dakp1242","Northern Cuona","ea"
2351,"oss","osse1243","Iron Ossetic (Tual-Ch)","ea"
2352,NA,"lizu1234","Lizu","ea"
2353,"udm","udmu1245","Udmurt (Udmurt Tašly)","ea"
2354,"xub","bett1235","Betta Kurumba","ea"
2355,"kum","kumy1244","Kumyk","ea"
2356,"chx","chan1310","Chantyal","ea"
2357,"bho","bhoj1244","Bhojpuri","ea"
2358,"aln","gheg1238","Gheg Albanian (North-Eastern)","ea"
2359,"hoc","hooo1248","Ho (Mayurbhanj)","ea"
2360,"raw","rawa1265","Rawang (Mutwang)","ea"
2361,"skb","saek1240","Saek","ea"
2362,"ckt","chuk1273","Chukchi","ea"
2363,"mkd","mace1250","Macedonian (Standard)","ea"
2364,"pcj","pare1266","Gorum","ea"
2365,"tsg","taus1251","Tausug (Jolo)","ea"
2366,"lbj","lada1244","Ladakhi (Leh)","ea"
2367,"shn","shan1277","Shan (Luxi)","ea"
2368,"bul","bulg1262","Bulgarian (Standard)","ea"
2369,"spt","spit1240","Spiti Tibetan","ea"
2370,"niv","gily1242","Nivkh (West Sakhalin)","ea"
2371,"lzz","lazz1240","Laz (Hopa)","ea"
2372,"atv","nort2686","Northern Altai (Kumandy)","ea"
2373,"tay","atay1247","Atayal","ea"
2374,"khb","luuu1242","Lue (Chieng Hung)","ea"
2375,"arg","arag1245","Aragonese (Chistabino)","ea"
2376,"kca","khan1273","Northern Khanty (Kazym)","ea"
2377,"brh","brah1256","Brahui (Sarāwān)","ea"
2378,"fao","faro1244","Faroese","ea"
2379,"dzl","dzal1238","Southern Cuona","ea"
2380,"bod","tibe1272","Lhasa Tibetan","ea"
2381,"eus","basq1250","Zuberoan Basque","ea"
2382,"kir","kirg1245","Kyrgyz (Standard)","ea"
2383,"drd","darm1243","Darma","ea"
2384,"kom","komi1277","Yodzyak Komi","ea"
2385,"lao","laoo1244","Lao (Luang Prabang)","ea"
2386,"puo","puoc1238","Ksingmul","ea"
2387,"tel","telu1262","Telugu (Standard)","ea"
2388,NA,"east2773","Dolakha Newar","ea"
2389,"oss","osse1243","Iron Ossetic (Urs-Tual)","ea"
2390,"bbl","bats1242","Bats","ea"
2391,"scp","hela1238","Yolmo","ea"
2392,"sva","svan1243","Svan (Upper Bal)","ea"
2393,"kgy","kyer1238","Kyirong Tibetan","ea"
2394,"dzo","dzon1239","Dzongkha","ea"
2395,"ket","kett1243","Ket (Kellog)","ea"
2396,"vay","wayu1241","Hayu","ea"
2397,"pwn","paiw1248","Paiwan (Kulalao)","ea"
2398,"deu","stan1295","German (Standard)","ea"
2399,"ydd","east2295","Eastern Yiddish (Central)","ea"
2400,"udm","udmu1245","Udmurt (Bavly)","ea"
