InventoryID,Filename,URI
387,NA,http://web.phonetik.uni-frankfurt.de/L/L2511.html
388,NA,http://web.phonetik.uni-frankfurt.de/L/L6901.html
389,NA,http://web.phonetik.uni-frankfurt.de/L/L2018.html
390,NA,http://web.phonetik.uni-frankfurt.de/L/L2600.html
391,NA,http://web.phonetik.uni-frankfurt.de/L/L2601.html
392,NA,http://web.phonetik.uni-frankfurt.de/L/L6863.html
393,NA,http://web.phonetik.uni-frankfurt.de/L/L8622.html
394,NA,http://web.phonetik.uni-frankfurt.de/L/L4364.html
395,NA,http://web.phonetik.uni-frankfurt.de/L/L8619.html
396,NA,http://web.phonetik.uni-frankfurt.de/L/L2150.html
397,NA,http://web.phonetik.uni-frankfurt.de/L/L6714.html
398,NA,http://web.phonetik.uni-frankfurt.de/L/L4371.html
399,NA,http://web.phonetik.uni-frankfurt.de/L/L2706.html
400,NA,http://web.phonetik.uni-frankfurt.de/L/L2903.html
401,NA,http://web.phonetik.uni-frankfurt.de/L/L2905.html
402,NA,http://web.phonetik.uni-frankfurt.de/L/L6808.html
403,NA,http://web.phonetik.uni-frankfurt.de/L/L2302.html
404,NA,http://web.phonetik.uni-frankfurt.de/L/L2427.html
405,NA,http://web.phonetik.uni-frankfurt.de/L/L2166.html
406,NA,http://web.phonetik.uni-frankfurt.de/L/L2421.html
407,NA,http://web.phonetik.uni-frankfurt.de/L/L2306.html
408,NA,http://web.phonetik.uni-frankfurt.de/L/L2301.html
409,NA,http://web.phonetik.uni-frankfurt.de/L/L6785.html
410,NA,http://web.phonetik.uni-frankfurt.de/L/L2162.html
411,NA,http://web.phonetik.uni-frankfurt.de/L/L8636.html
412,NA,http://web.phonetik.uni-frankfurt.de/L/L2312.html
413,NA,http://web.phonetik.uni-frankfurt.de/L/L6749.html
414,NA,http://web.phonetik.uni-frankfurt.de/L/L8610.html
415,NA,http://web.phonetik.uni-frankfurt.de/L/L4127.html
416,NA,http://web.phonetik.uni-frankfurt.de/L/L6707.html
417,NA,http://web.phonetik.uni-frankfurt.de/L/L4133.html
418,NA,http://web.phonetik.uni-frankfurt.de/L/L8602.html
419,NA,http://web.phonetik.uni-frankfurt.de/L/L2015.html
420,NA,http://web.phonetik.uni-frankfurt.de/L/L4370.html
421,NA,http://web.phonetik.uni-frankfurt.de/L/L4201.html
422,NA,http://web.phonetik.uni-frankfurt.de/L/L2024.html
423,NA,http://web.phonetik.uni-frankfurt.de/L/L2170.html
424,NA,http://web.phonetik.uni-frankfurt.de/L/L4135.html
425,NA,http://web.phonetik.uni-frankfurt.de/L/L2310.html
426,NA,http://web.phonetik.uni-frankfurt.de/L/L2152.html
427,NA,http://web.phonetik.uni-frankfurt.de/L/L2709.html
428,NA,http://web.phonetik.uni-frankfurt.de/L/L4209.html
429,NA,http://web.phonetik.uni-frankfurt.de/L/L2904.html
430,NA,http://web.phonetik.uni-frankfurt.de/L/L2516.html
431,NA,http://web.phonetik.uni-frankfurt.de/L/L8369.html
432,NA,http://web.phonetik.uni-frankfurt.de/L/L4904.html
433,NA,http://web.phonetik.uni-frankfurt.de/L/L4219.html
434,NA,http://web.phonetik.uni-frankfurt.de/L/L8620.html
435,NA,http://web.phonetik.uni-frankfurt.de/L/L6857.html
436,NA,http://web.phonetik.uni-frankfurt.de/L/L2433.html
437,NA,http://web.phonetik.uni-frankfurt.de/L/L6731.html
438,NA,http://web.phonetik.uni-frankfurt.de/L/L6741.html
439,NA,http://web.phonetik.uni-frankfurt.de/L/L2401.html
440,NA,http://web.phonetik.uni-frankfurt.de/L/L2602.html
441,NA,http://web.phonetik.uni-frankfurt.de/L/L4118.html
442,NA,http://web.phonetik.uni-frankfurt.de/L/L4215.html
443,NA,http://web.phonetik.uni-frankfurt.de/L/L2510.html
444,NA,http://web.phonetik.uni-frankfurt.de/L/L2007.html
445,NA,http://web.phonetik.uni-frankfurt.de/L/L6756.html
446,NA,http://web.phonetik.uni-frankfurt.de/L/L4376.html
447,NA,http://web.phonetik.uni-frankfurt.de/L/L6737.html
448,NA,http://web.phonetik.uni-frankfurt.de/L/L4205.html
449,NA,http://web.phonetik.uni-frankfurt.de/L/L6734.html
450,NA,http://web.phonetik.uni-frankfurt.de/L/L6727.html
451,NA,http://web.phonetik.uni-frankfurt.de/L/L4204.html
452,NA,http://web.phonetik.uni-frankfurt.de/L/L6717.html
453,NA,http://web.phonetik.uni-frankfurt.de/L/L6858.html
454,NA,http://web.phonetik.uni-frankfurt.de/L/L4153.html
455,NA,http://web.phonetik.uni-frankfurt.de/L/L4146.html
456,NA,http://web.phonetik.uni-frankfurt.de/L/L4202.html
457,NA,http://web.phonetik.uni-frankfurt.de/L/L4363.html
458,NA,http://web.phonetik.uni-frankfurt.de/L/L4160.html
459,NA,http://web.phonetik.uni-frankfurt.de/L/L2174.html
460,NA,http://web.phonetik.uni-frankfurt.de/L/L2151.html
461,NA,http://web.phonetik.uni-frankfurt.de/L/L6728.html
462,NA,http://web.phonetik.uni-frankfurt.de/L/L2173.html
463,NA,http://web.phonetik.uni-frankfurt.de/L/L2169.html
464,NA,http://web.phonetik.uni-frankfurt.de/L/L2429.html
465,NA,http://web.phonetik.uni-frankfurt.de/L/L4101.html
466,NA,http://web.phonetik.uni-frankfurt.de/L/L8356.html
467,NA,http://web.phonetik.uni-frankfurt.de/L/L8350.html
468,NA,http://web.phonetik.uni-frankfurt.de/L/L8616.html
469,NA,http://web.phonetik.uni-frankfurt.de/L/L8647.html
470,NA,http://web.phonetik.uni-frankfurt.de/L/L4368.html
471,NA,http://web.phonetik.uni-frankfurt.de/L/L2445.html
472,NA,http://web.phonetik.uni-frankfurt.de/L/L6715.html
473,NA,http://web.phonetik.uni-frankfurt.de/L/L4214.html
474,NA,http://web.phonetik.uni-frankfurt.de/L/L8349.html
475,NA,http://web.phonetik.uni-frankfurt.de/L/L8365.html
476,NA,http://web.phonetik.uni-frankfurt.de/L/L2509.html
477,NA,http://web.phonetik.uni-frankfurt.de/L/L6802.html
478,NA,http://web.phonetik.uni-frankfurt.de/L/L4132.html
479,NA,http://web.phonetik.uni-frankfurt.de/L/L6860.html
480,NA,http://web.phonetik.uni-frankfurt.de/L/L6816.html
481,NA,http://web.phonetik.uni-frankfurt.de/L/L2504.html
482,NA,http://web.phonetik.uni-frankfurt.de/L/L4906.html
483,NA,http://web.phonetik.uni-frankfurt.de/L/L8624.html
484,NA,http://web.phonetik.uni-frankfurt.de/L/L6104.html
485,NA,http://web.phonetik.uni-frankfurt.de/L/L2525.html
486,NA,http://web.phonetik.uni-frankfurt.de/L/L6762.html
487,NA,http://web.phonetik.uni-frankfurt.de/L/L4149.html
488,NA,http://web.phonetik.uni-frankfurt.de/L/L2023.html
489,NA,http://web.phonetik.uni-frankfurt.de/L/L2518.html
490,NA,http://web.phonetik.uni-frankfurt.de/L/L6706.html
491,NA,http://web.phonetik.uni-frankfurt.de/L/L4369.html
492,NA,http://web.phonetik.uni-frankfurt.de/L/L4139.html
493,NA,http://web.phonetik.uni-frankfurt.de/L/L4151.html
494,NA,http://web.phonetik.uni-frankfurt.de/L/L2157.html
495,NA,http://web.phonetik.uni-frankfurt.de/L/L8604.html
496,NA,http://web.phonetik.uni-frankfurt.de/L/L2700.html
497,NA,http://web.phonetik.uni-frankfurt.de/L/L2512.html
498,NA,http://web.phonetik.uni-frankfurt.de/L/L6708.html
499,NA,http://web.phonetik.uni-frankfurt.de/L/L2006.html
500,NA,http://web.phonetik.uni-frankfurt.de/L/L6730.html
501,NA,http://web.phonetik.uni-frankfurt.de/L/L4212.html
502,NA,http://web.phonetik.uni-frankfurt.de/L/L2406.html
503,NA,http://web.phonetik.uni-frankfurt.de/L/L8353.html
504,NA,http://web.phonetik.uni-frankfurt.de/L/L4227.html
505,NA,http://web.phonetik.uni-frankfurt.de/L/L4207.html
506,NA,http://web.phonetik.uni-frankfurt.de/L/L6805.html
507,NA,http://web.phonetik.uni-frankfurt.de/L/L4124.html
508,NA,http://web.phonetik.uni-frankfurt.de/L/L6750.html
509,NA,http://web.phonetik.uni-frankfurt.de/L/L6736.html
510,NA,http://web.phonetik.uni-frankfurt.de/L/L2025.html
511,NA,http://web.phonetik.uni-frankfurt.de/L/L2314.html
512,NA,http://web.phonetik.uni-frankfurt.de/L/L6854.html
513,NA,http://web.phonetik.uni-frankfurt.de/L/L6804.html
514,NA,http://web.phonetik.uni-frankfurt.de/L/L6849.html
515,NA,http://web.phonetik.uni-frankfurt.de/L/L2402.html
516,NA,http://web.phonetik.uni-frankfurt.de/L/L2013.html
517,NA,http://web.phonetik.uni-frankfurt.de/L/L2410.html
518,NA,http://web.phonetik.uni-frankfurt.de/L/L6742.html
519,NA,http://web.phonetik.uni-frankfurt.de/L/L2430.html
520,NA,http://web.phonetik.uni-frankfurt.de/L/L2309.html
521,NA,http://web.phonetik.uni-frankfurt.de/L/L2014.html
522,NA,http://web.phonetik.uni-frankfurt.de/L/L2434.html
523,NA,http://web.phonetik.uni-frankfurt.de/L/L2520.html
524,NA,http://web.phonetik.uni-frankfurt.de/L/L6819.html
525,NA,http://web.phonetik.uni-frankfurt.de/L/L6732.html
526,NA,http://web.phonetik.uni-frankfurt.de/L/L6838.html
527,NA,http://web.phonetik.uni-frankfurt.de/L/L2012.html
528,NA,http://web.phonetik.uni-frankfurt.de/L/L8625.html
529,NA,http://web.phonetik.uni-frankfurt.de/L/L2420.html
530,NA,http://web.phonetik.uni-frankfurt.de/L/L2008.html
531,NA,http://web.phonetik.uni-frankfurt.de/L/L2603.html
532,NA,http://web.phonetik.uni-frankfurt.de/L/L4902.html
533,NA,http://web.phonetik.uni-frankfurt.de/L/L4143.html
534,NA,http://web.phonetik.uni-frankfurt.de/L/L2161.html
535,NA,http://web.phonetik.uni-frankfurt.de/L/L2304.html
536,NA,http://web.phonetik.uni-frankfurt.de/L/L6754.html
537,NA,http://web.phonetik.uni-frankfurt.de/L/L4111.html
538,NA,http://web.phonetik.uni-frankfurt.de/L/L2164.html
539,NA,http://web.phonetik.uni-frankfurt.de/L/L4200.html
540,NA,http://web.phonetik.uni-frankfurt.de/L/L8603.html
541,NA,http://web.phonetik.uni-frankfurt.de/L/L6855.html
542,NA,http://web.phonetik.uni-frankfurt.de/L/L4356.html
543,NA,http://web.phonetik.uni-frankfurt.de/L/L6778.html
544,NA,http://web.phonetik.uni-frankfurt.de/L/L6746.html
545,NA,http://web.phonetik.uni-frankfurt.de/L/L2020.html
546,NA,http://web.phonetik.uni-frankfurt.de/L/L6811.html
547,NA,http://web.phonetik.uni-frankfurt.de/L/L6779.html
548,NA,http://web.phonetik.uni-frankfurt.de/L/L6861.html
549,NA,http://web.phonetik.uni-frankfurt.de/L/L2155.html
550,NA,http://web.phonetik.uni-frankfurt.de/L/L6833.html
551,NA,http://web.phonetik.uni-frankfurt.de/L/L2415.html
552,NA,http://web.phonetik.uni-frankfurt.de/L/L4358.html
553,NA,http://web.phonetik.uni-frankfurt.de/L/L2011.html
554,NA,http://web.phonetik.uni-frankfurt.de/L/L8607.html
555,NA,http://web.phonetik.uni-frankfurt.de/L/L4354.html
556,NA,http://web.phonetik.uni-frankfurt.de/L/L6829.html
557,NA,http://web.phonetik.uni-frankfurt.de/L/L8626.html
558,NA,http://web.phonetik.uni-frankfurt.de/L/L8618.html
559,NA,http://web.phonetik.uni-frankfurt.de/L/L8645.html
560,NA,http://web.phonetik.uni-frankfurt.de/L/L2403.html
561,NA,http://web.phonetik.uni-frankfurt.de/L/L2507.html
562,NA,http://web.phonetik.uni-frankfurt.de/L/L2407.html
563,NA,http://web.phonetik.uni-frankfurt.de/L/L6841.html
564,NA,http://web.phonetik.uni-frankfurt.de/L/L4213.html
565,NA,http://web.phonetik.uni-frankfurt.de/L/L6831.html
566,NA,http://web.phonetik.uni-frankfurt.de/L/L2906.html
567,NA,http://web.phonetik.uni-frankfurt.de/L/L6821.html
568,NA,http://web.phonetik.uni-frankfurt.de/L/L2902.html
569,NA,http://web.phonetik.uni-frankfurt.de/L/L4109.html
570,NA,http://web.phonetik.uni-frankfurt.de/L/L4211.html
571,NA,http://web.phonetik.uni-frankfurt.de/L/L2437.html
572,NA,http://web.phonetik.uni-frankfurt.de/L/L2425.html
573,NA,http://web.phonetik.uni-frankfurt.de/L/L2414.html
574,NA,http://web.phonetik.uni-frankfurt.de/L/L2400.html
575,NA,http://web.phonetik.uni-frankfurt.de/L/L4357.html
576,NA,http://web.phonetik.uni-frankfurt.de/L/L4351.html
577,NA,http://web.phonetik.uni-frankfurt.de/L/L8351.html
578,NA,http://web.phonetik.uni-frankfurt.de/L/L2431.html
579,NA,http://web.phonetik.uni-frankfurt.de/L/L6102.html
580,NA,http://web.phonetik.uni-frankfurt.de/L/L4142.html
581,NA,http://web.phonetik.uni-frankfurt.de/L/L4210.html
582,NA,http://web.phonetik.uni-frankfurt.de/L/L8601.html
583,NA,http://web.phonetik.uni-frankfurt.de/L/L6812.html
584,NA,http://web.phonetik.uni-frankfurt.de/L/L2426.html
585,NA,http://web.phonetik.uni-frankfurt.de/L/L6713.html
586,NA,http://web.phonetik.uni-frankfurt.de/L/L4112.html
587,NA,http://web.phonetik.uni-frankfurt.de/L/L6772.html
588,NA,http://web.phonetik.uni-frankfurt.de/L/L6865.html
589,NA,http://web.phonetik.uni-frankfurt.de/L/L8623.html
590,NA,http://web.phonetik.uni-frankfurt.de/L/L6752.html
591,NA,http://web.phonetik.uni-frankfurt.de/L/L4355.html
592,NA,http://web.phonetik.uni-frankfurt.de/L/L6774.html
593,NA,http://web.phonetik.uni-frankfurt.de/L/L2418.html
594,NA,http://web.phonetik.uni-frankfurt.de/L/L6847.html
595,NA,http://web.phonetik.uni-frankfurt.de/L/L4375.html
596,NA,http://web.phonetik.uni-frankfurt.de/L/L6758.html
597,NA,http://web.phonetik.uni-frankfurt.de/L/L2158.html
598,NA,http://web.phonetik.uni-frankfurt.de/L/L6740.html
599,NA,http://web.phonetik.uni-frankfurt.de/L/L2165.html
600,NA,http://web.phonetik.uni-frankfurt.de/L/L6712.html
601,NA,http://web.phonetik.uni-frankfurt.de/L/L8374.html
602,NA,http://web.phonetik.uni-frankfurt.de/L/L2300.html
603,NA,http://web.phonetik.uni-frankfurt.de/L/L2175.html
604,NA,http://web.phonetik.uni-frankfurt.de/L/L8640.html
605,NA,http://web.phonetik.uni-frankfurt.de/L/L2303.html
606,NA,http://web.phonetik.uni-frankfurt.de/L/L8373.html
607,NA,http://web.phonetik.uni-frankfurt.de/L/L6760.html
608,NA,http://web.phonetik.uni-frankfurt.de/L/L6822.html
609,NA,http://web.phonetik.uni-frankfurt.de/L/L6852.html
610,NA,http://web.phonetik.uni-frankfurt.de/L/L8628.html
611,NA,http://web.phonetik.uni-frankfurt.de/L/L6755.html
612,NA,http://web.phonetik.uni-frankfurt.de/L/L8358.html
613,NA,http://web.phonetik.uni-frankfurt.de/L/L6709.html
614,NA,http://web.phonetik.uni-frankfurt.de/L/L6753.html
615,NA,http://web.phonetik.uni-frankfurt.de/L/L8615.html
616,NA,http://web.phonetik.uni-frankfurt.de/L/L8630.html
617,NA,http://web.phonetik.uni-frankfurt.de/L/L8633.html
618,NA,http://web.phonetik.uni-frankfurt.de/L/L4107.html
619,NA,http://web.phonetik.uni-frankfurt.de/L/L8637.html
620,NA,http://web.phonetik.uni-frankfurt.de/L/L8348.html
621,NA,http://web.phonetik.uni-frankfurt.de/L/L4218.html
622,NA,http://web.phonetik.uni-frankfurt.de/L/L2503.html
623,NA,http://web.phonetik.uni-frankfurt.de/L/L8372.html
624,NA,http://web.phonetik.uni-frankfurt.de/L/L6763.html
625,NA,http://web.phonetik.uni-frankfurt.de/L/L4220.html
626,NA,http://web.phonetik.uni-frankfurt.de/L/L4103.html
627,NA,http://web.phonetik.uni-frankfurt.de/L/L4102.html
628,NA,http://web.phonetik.uni-frankfurt.de/L/L6839.html
629,NA,http://web.phonetik.uni-frankfurt.de/L/L6739.html
630,NA,http://web.phonetik.uni-frankfurt.de/L/L6843.html
631,NA,http://web.phonetik.uni-frankfurt.de/L/L4121.html
632,NA,http://web.phonetik.uni-frankfurt.de/L/L8609.html
633,NA,http://web.phonetik.uni-frankfurt.de/L/L8370.html
634,NA,http://web.phonetik.uni-frankfurt.de/L/L2172.html
635,NA,http://web.phonetik.uni-frankfurt.de/L/L6745.html
636,NA,http://web.phonetik.uni-frankfurt.de/L/L4137.html
637,NA,http://web.phonetik.uni-frankfurt.de/L/L8621.html
638,NA,http://web.phonetik.uni-frankfurt.de/L/L2156.html
639,NA,http://web.phonetik.uni-frankfurt.de/L/L8632.html
640,NA,http://web.phonetik.uni-frankfurt.de/L/L6777.html
641,NA,http://web.phonetik.uni-frankfurt.de/L/L6757.html
642,NA,http://web.phonetik.uni-frankfurt.de/L/L2501.html
643,NA,http://web.phonetik.uni-frankfurt.de/L/L4216.html
644,NA,http://web.phonetik.uni-frankfurt.de/L/L8629.html
645,NA,http://web.phonetik.uni-frankfurt.de/L/L4130.html
646,NA,http://web.phonetik.uni-frankfurt.de/L/L6711.html
647,NA,http://web.phonetik.uni-frankfurt.de/L/L4126.html
648,NA,http://web.phonetik.uni-frankfurt.de/L/L6748.html
649,abi_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_abi_ortho-1
650,adj_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_adj_ortho-1
651,ajg_Hartell1993_phon1.pdf,NA
652,ajg_Hartell1993_phon2.pdf,NA
653,mtb_Hartell1993_phon.pdf,NA
654,ahl_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ahl_ortho-2
655,aka_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_aka_ortho-2
656,bss_Hartell1993_phon.pdf,NA
657,anc_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_anc_ortho-1
658,cko_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_cko_ortho-1
659,apd_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_apd_ortho-1
660,avu_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_avu_ortho-1
661,bav_Hartell1993_phon.pdf,NA
662,bfd_Hartell1993_phon.pdf,NA
663,bkc_Hartell1993_phon.pdf,NA
664,bam_Hartell1993_phon.pdf,NA
665,bfl_Hartell1993_phon1.pdf,NA
666,bfl_Hartell1993_phon.pdf,NA
667,bza_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bza_ortho-1
668,bci_Hartell1993_phon.pdf,NA
669,bba_Hartell1993_phon.pdf,NA
670,bas_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bas_ortho-1
671,bsq_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bsq_ortho-1
672,bud_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bud_ortho-1
673,btg_Hartell1993_phon.pdf,NA
674,bkv_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bkv_ortho-1
675,bom_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bom_ortho-1
676,nhb_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_nhb_ortho-1
677,bhy_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bhy_ortho-1
678,beh_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_beh_ortho-1
679,bim_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bim_ortho-1
680,bib_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bib_ortho-1
681,bbo_Hartell1993_phon.pdf,NA
682,bqp_Hartell1993_phon.pdf,NA
683,bzx_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bzx_ortho-1
684,bum_Hartell1993_phon.pdf,NA
685,cme_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_cme_ortho-1
686,ncu_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ncu_ortho-1
687,dbq_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dbq_ortho-1
688,dga_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dga_ortho-1
689,dgi_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dgi_ortho-1
690,dag_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dag_ortho-1
691,daf_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_daf_ortho-1
692,ada_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ada_ortho-1
693,dzg_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dzg_ortho-1
694,luo_Hartell1993_phon.pdf,NA
695,dic_Hartell1993_phon.pdf,NA
696,dyu_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dyu_ortho-1
697,tbz_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_tbz_ortho-1
698,dow_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dow_ortho-1
699,dts_Hartell1993_phon.pdf,NA
700,dua_Hartell1993_phon.pdf,NA
701,dug_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dug_ortho-1
702,igb_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_igb_ortho-1
703,ewe_Hartell1993_phon.pdf,NA
704,bin_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bin_ortho-1
705,izi_Hartell1993_phon2.pdf,NA
706,etu_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_etu_ortho-1
707,ema_Hartell1993_phon.pdf,NA
708,enn_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_enn_ortho-1
709,ewo_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ewo_ortho-1
710,fmp_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_fmp_ortho-1
711,fon_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_fon_ortho-1
712,fub_Hartell1993_phon.pdf,NA
713,fuq_Hartell1993_phon.pdf,NA
714,ffm_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ffm_ortho-1
715,fuh_Hartell1993_phon.pdf,NA
716,flr_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_flr_ortho-1
717,gaa_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_gaa_ortho-1
718,gng_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_gng_ortho-1
719,gya_Hartell1993_phon.pdf,NA
720,gbp_Hartell1993_phon.pdf,NA
721,gej_Hartell1993_phon1.pdf,https://archive.org/details/rosettaproject_gej_ortho-1
722,gej_Hartell1993_phon2.pdf,NA
723,god_Hartell1993_phon.pdf,NA
724,gjn_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_gjn_ortho-1
725,gbo_Hartell1993_phon.pdf,NA
726,gde_Hartell1993_phon.pdf,NA
727,gux_Hartell1993_phon.pdf,NA
728,hag_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_hag_ortho-1
729,hau_Hartell1993_phon2.pdf,https://archive.org/details/rosettaproject_hau_ortho-2
730,hau_Hartell1993_phon1.pdf,https://archive.org/details/rosettaproject_hau_ortho-3
731,ife_Hartell1993_phon.pdf,NA
732,ibo_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ibo_ortho-2
733,ige_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ige_ortho-1
734,ijs_Hartell1993_phon.pdf,NA
735,izi_Hartell1993_phon1.pdf,NA
736,izi_Hartell1993_phon3.pdf,NA
737,dyo_Hartell1993_phon.pdf,NA
738,bex_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_bex_ortho-1
739,kbp_Hartell1993_phon.pdf,NA
740,kkj_Hartell1993_phon.pdf,NA
741,bqx_Hartell1993_phon.pdf,NA
742,knc_Hartell1993_phon.pdf,NA
743,kza_Hartell1993_phon.pdf,NA
744,kzr_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_kzr_ortho-1
745,xsm_Hartell1993_phon1.pdf,https://archive.org/details/rosettaproject_xsm_ortho-2
746,xsm_Hartell1993_phon2.pdf,https://archive.org/details/rosettaproject_xsm_ortho-1
747,ozm_Hartell1993_phon.pdf,NA
748,kik_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_kik_ortho-1
749,kqs_Hartell11993_phon.pdf,NA
750,bkm_Hartell1993_phon.pdf,NA
751,kmw_Hartell1993_phon.pdf,NA
752,xon_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_xon_ortho-1
753,xpe_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_xpe_ortho-1
754,gkp_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_gkp_ortho-1
755,krs_Hartell1993_phon.pdf,NA
756,kri_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_kri_ortho-1
757,ted_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_ted_ortho-1
758,kuj_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_kuj_ortho-1
759,kus_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_kus_ortho-1
760,las_Hartell1993_phon.pdf,NA
761,lln_Hartell1993_phon.pdf,NA
762,led_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_led_ortho-1
763,lom_Hartell1993_phon.pdf,NA
764,lok_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_lok_ortho-1
765,lig_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_lig_ortho-1
766,lia_Hartell1993_phon.pdf,NA
767,lmp_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_lmp_ortho-1
768,lin_Hartell_1993_phon.pdf,https://archive.org/details/rosettaproject_lin_ortho-1
769,dop_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_dop_ortho-1
770,lug_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_lug_ortho-1
771,lgg_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_lgg_ortho-1
772,lee_Hartell1993_phon.pdf,NA
773,mcu_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mcu_ortho-1
774,mzk_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mzk_ortho-1
775,maw_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_maw_ortho-1
776,mlq_Hartell1993_phon.pdf,NA
777,emk_Hartell1993_phon.pdf,NA
778,mdj_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mdj_ortho-1
779,mwk_Hartell1993_phon.pdf,NA
780,muh_Hartell1993_phon.pdf,NA
781,mfn_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mfn_ortho-1
782,mbo_Hartell1993_phon.pdf,NA
783,mcp_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mcp_ortho-1
784,men_Hartell1993_phon.pdf,NA
785,mgo_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mgo_ortho-1
786,myk_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_myk_ortho-1
787,mzw_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mzw_ortho-1
788,mif_Hartell1993_phon.pdf,NA
789,mos_Hartell1993_phon.pdf,NA
790,moa_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_moa_ortho-1
791,mnf_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mnf_ortho-1
792,mkw_Hartell1993_phon.pdf,NA
793,mur_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_mur_ortho-1
794,sur_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_sur_ortho-1
795,nfr_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_nfr_ortho-1
796,nmz_Hartell1993_phon.pdf,https://archive.org/details/rosettaproject_nmz_ortho-1
797,nuv_Hartell1993_phon.pdf,NA
798,lem_Hartell1993_phon.pdf,NA
799,sba_Hartell1993_phon.pdf,NA
